,date,Overall_AQI_Value,main_pollutant,site_name,site_id,source_aqi,co,ozone,so2,pm10,pm25,no2,lat,lon,city_name,state_ordinance
157,2019-02-27,58,PM2.5,Glendora,06-037-0016,AQS,8.0,44,1.0,19.0,58,38.0,34.0522,-118.2437,Los_Angeles,2020-03-23
158,2019-02-28,57,PM2.5,Glendora,06-037-0016,AQS,8.0,36,1.0,15.0,57,29.0,34.0522,-118.2437,Los_Angeles,2020-03-23
159,2019-03-01,59,PM2.5,Glendora,06-037-0016,AQS,8.0,37,1.0,17.0,59,30.0,34.0522,-118.2437,Los_Angeles,2020-03-23
160,2019-03-02,40,PM2.5,Glendora,06-037-0016,AQS,8.0,36,1.0,6.0,40,31.0,34.0522,-118.2437,Los_Angeles,2020-03-23
161,2019-03-03,38,Ozone,Mission Viejo,06-059-2022,AQS,7.0,38,0.0,3.0,30,15.0,34.0522,-118.2437,Los_Angeles,2020-03-23
162,2019-03-04,42,NO2,Long Beach-Route 710 Near Road,06-037-4008,AQS,8.0,37,0.0,16.0,32,42.0,34.0522,-118.2437,Los_Angeles,2020-03-23
163,2019-03-05,59,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,11.0,39,1.0,19.0,59,41.0,34.0522,-118.2437,Los_Angeles,2020-03-23
164,2019-03-06,44,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,8.0,37,1.0,8.0,44,37.0,34.0522,-118.2437,Los_Angeles,2020-03-23
165,2019-03-07,43,NO2,Long Beach-Route 710 Near Road,06-037-4008,AQS,7.0,42,0.0,7.0,32,43.0,34.0522,-118.2437,Los_Angeles,2020-03-23
166,2019-03-08,46,Ozone,Mission Viejo,06-059-2022,AQS,7.0,46,0.0,9.0,28,43.0,34.0522,-118.2437,Los_Angeles,2020-03-23
167,2019-03-09,44,Ozone,Reseda,06-037-1201,AQS,8.0,44,0.0,8.0,39,25.0,34.0522,-118.2437,Los_Angeles,2020-03-23
168,2019-03-10,51,PM2.5,Reseda,06-037-1201,AQS,10.0,44,6.0,11.0,51,33.0,34.0522,-118.2437,Los_Angeles,2020-03-23
169,2019-03-11,52,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,10.0,43,1.0,12.0,52,45.0,34.0522,-118.2437,Los_Angeles,2020-03-23
170,2019-03-12,49,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,7.0,44,1.0,17.0,49,37.0,34.0522,-118.2437,Los_Angeles,2020-03-23
171,2019-03-13,54,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,7.0,49,0.0,26.0,54,43.0,34.0522,-118.2437,Los_Angeles,2020-03-23
172,2019-03-14,50,Ozone,Mission Viejo,06-059-2022,AQS,11.0,50,4.0,36.0,47,48.0,34.0522,-118.2437,Los_Angeles,2020-03-23
173,2019-03-15,52,NO2,Long Beach-Route 710 Near Road,06-037-4008,AQS,13.0,49,1.0,14.0,45,52.0,34.0522,-118.2437,Los_Angeles,2020-03-23
174,2019-03-16,71,Ozone,Mission Viejo,06-059-2022,AQS,17.0,71,3.0,31.0,54,52.0,34.0522,-118.2437,Los_Angeles,2020-03-23
175,2019-03-17,77,Ozone,Mission Viejo,06-059-2022,AQS,19.0,77,4.0,16.0,51,47.0,34.0522,-118.2437,Los_Angeles,2020-03-23
176,2019-03-18,93,Ozone,Mission Viejo,06-059-2022,AQS,11.0,93,4.0,23.0,56,46.0,34.0522,-118.2437,Los_Angeles,2020-03-23
177,2019-03-19,61,PM2.5,Los Angeles-North Main Street,06-037-1103,AQS,9.0,49,0.0,25.0,61,42.0,34.0522,-118.2437,Los_Angeles,2020-03-23
178,2019-03-20,49,Ozone,LAX Hastings,06-037-5005,AQS,6.0,49,0.0,10.0,35,44.0,34.0522,-118.2437,Los_Angeles,2020-03-23
179,2019-03-21,45,Ozone,Reseda,06-037-1201,AQS,8.0,45,0.0,8.0,38,45.0,34.0522,-118.2437,Los_Angeles,2020-03-23
180,2019-03-22,50,Ozone,Mission Viejo,06-059-2022,AQS,13.0,50,1.0,19.0,38,43.0,34.0522,-118.2437,Los_Angeles,2020-03-23
181,2019-03-23,45,Ozone,Azusa,06-037-0002,AQS,8.0,45,0.0,11.0,43,27.0,34.0522,-118.2437,Los_Angeles,2020-03-23
182,2019-03-24,64,Ozone,Azusa,06-037-0002,AQS,8.0,64,1.0,13.0,52,30.0,34.0522,-118.2437,Los_Angeles,2020-03-23
183,2019-03-25,87,Ozone,Lancaster-Division Street,06-037-9033,AQS,11.0,87,3.0,25.0,62,47.0,34.0522,-118.2437,Los_Angeles,2020-03-23
184,2019-03-26,67,Ozone,Lancaster-Division Street,06-037-9033,AQS,14.0,67,4.0,26.0,61,53.0,34.0522,-118.2437,Los_Angeles,2020-03-23
185,2019-03-27,54,PM2.5,Glendora,06-037-0016,AQS,7.0,38,0.0,17.0,54,32.0,34.0522,-118.2437,Los_Angeles,2020-03-23
186,2019-03-28,45,Ozone,Reseda,06-037-1201,AQS,8.0,45,0.0,33.0,33,33.0,34.0522,-118.2437,Los_Angeles,2020-03-23
187,2019-03-29,51,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,8.0,49,1.0,23.0,51,37.0,34.0522,-118.2437,Los_Angeles,2020-03-23
188,2019-03-30,84,Ozone,Azusa,06-037-0002,AQS,9.0,84,4.0,25.0,53,38.0,34.0522,-118.2437,Los_Angeles,2020-03-23
189,2019-03-31,108,Ozone,Azusa,06-037-0002,AQS,17.0,108,10.0,19.0,59,44.0,34.0522,-118.2437,Los_Angeles,2020-03-23
190,2019-04-01,97,Ozone,Mission Viejo,06-059-2022,AQS,15.0,97,4.0,24.0,54,48.0,34.0522,-118.2437,Los_Angeles,2020-03-23
191,2019-04-02,51,Ozone,Azusa,06-037-0002,AQS,7.0,51,1.0,21.0,47,38.0,34.0522,-118.2437,Los_Angeles,2020-03-23
192,2019-04-03,40,Ozone,Reseda,06-037-1201,AQS,7.0,40,3.0,15.0,34,32.0,34.0522,-118.2437,Los_Angeles,2020-03-23
193,2019-04-04,40,Ozone,Lancaster-Division Street,06-037-9033,AQS,7.0,40,1.0,11.0,34,29.0,34.0522,-118.2437,Los_Angeles,2020-03-23
194,2019-04-05,38,Ozone,Reseda,06-037-1201,AQS,7.0,38,1.0,6.0,26,36.0,34.0522,-118.2437,Los_Angeles,2020-03-23
195,2019-04-06,51,Ozone,Lancaster-Division Street,06-037-9033,AQS,7.0,51,3.0,8.0,36,21.0,34.0522,-118.2437,Los_Angeles,2020-03-23
196,2019-04-07,101,Ozone,Mission Viejo,06-059-2022,AQS,9.0,101,6.0,18.0,52,33.0,34.0522,-118.2437,Los_Angeles,2020-03-23
197,2019-04-08,115,Ozone,Mission Viejo,06-059-2022,AQS,15.0,115,9.0,27.0,59,55.0,34.0522,-118.2437,Los_Angeles,2020-03-23
198,2019-04-09,101,PM10,Long Beach (Hudson),06-037-4006,AQS,8.0,50,1.0,101.0,51,30.0,34.0522,-118.2437,Los_Angeles,2020-03-23
199,2019-04-10,54,Ozone,Azusa,06-037-0002,AQS,6.0,54,3.0,19.0,36,44.0,34.0522,-118.2437,Los_Angeles,2020-03-23
200,2019-04-11,58,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,8.0,58,4.0,26.0,58,42.0,34.0522,-118.2437,Los_Angeles,2020-03-23
201,2019-04-12,54,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,7.0,49,1.0,26.0,54,34.0,34.0522,-118.2437,Los_Angeles,2020-03-23
202,2019-04-13,71,Ozone,Azusa,06-037-0002,AQS,9.0,71,7.0,23.0,53,29.0,34.0522,-118.2437,Los_Angeles,2020-03-23
203,2019-04-14,90,Ozone,Mission Viejo,06-059-2022,AQS,10.0,90,3.0,18.0,54,28.0,34.0522,-118.2437,Los_Angeles,2020-03-23
204,2019-04-15,64,Ozone,Lancaster-Division Street,06-037-9033,AQS,9.0,64,4.0,33.0,55,37.0,34.0522,-118.2437,Los_Angeles,2020-03-23
205,2019-04-16,46,Ozone,Mission Viejo,06-059-2022,AQS,7.0,46,1.0,14.0,43,33.0,34.0522,-118.2437,Los_Angeles,2020-03-23
206,2019-04-17,54,Ozone,Santa Clarita,06-037-6012,AQS,8.0,54,3.0,20.0,48,49.0,34.0522,-118.2437,Los_Angeles,2020-03-23
207,2019-04-18,97,Ozone,Azusa,06-037-0002,AQS,10.0,97,6.0,30.0,63,61.0,34.0522,-118.2437,Los_Angeles,2020-03-23
208,2019-04-19,100,Ozone,Lancaster-Division Street,06-037-9033,AQS,7.0,100,4.0,34.0,69,41.0,34.0522,-118.2437,Los_Angeles,2020-03-23
209,2019-04-20,67,Ozone,Lancaster-Division Street,06-037-9033,AQS,6.0,67,1.0,14.0,54,20.0,34.0522,-118.2437,Los_Angeles,2020-03-23
210,2019-04-21,51,Ozone,Azusa,06-037-0002,AQS,5.0,51,1.0,16.0,45,19.0,34.0522,-118.2437,Los_Angeles,2020-03-23
211,2019-04-22,56,PM2.5,Los Angeles-North Main Street,06-037-1103,AQS,6.0,51,3.0,24.0,56,38.0,34.0522,-118.2437,Los_Angeles,2020-03-23
212,2019-04-23,69,PM2.5,Los Angeles-North Main Street,06-037-1103,AQS,8.0,58,1.0,34.0,69,42.0,34.0522,-118.2437,Los_Angeles,2020-03-23
213,2019-04-24,93,Ozone,Santa Clarita,06-037-6012,AQS,7.0,93,1.0,35.0,67,39.0,34.0522,-118.2437,Los_Angeles,2020-03-23
214,2019-04-25,97,Ozone,Santa Clarita,06-037-6012,AQS,8.0,97,3.0,37.0,71,33.0,34.0522,-118.2437,Los_Angeles,2020-03-23
215,2019-04-26,87,Ozone,Lancaster-Division Street,06-037-9033,AQS,8.0,87,1.0,34.0,72,37.0,34.0522,-118.2437,Los_Angeles,2020-03-23
216,2019-04-27,73,PM2.5,Glendora,06-037-0016,AQS,7.0,50,0.0,32.0,73,18.0,34.0522,-118.2437,Los_Angeles,2020-03-23
217,2019-04-28,66,PM2.5,Glendora,06-037-0016,AQS,7.0,51,3.0,24.0,66,18.0,34.0522,-118.2437,Los_Angeles,2020-03-23
218,2019-04-29,49,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,7.0,38,0.0,14.0,49,33.0,34.0522,-118.2437,Los_Angeles,2020-03-23
219,2019-04-30,50,NO2,Long Beach-Route 710 Near Road,06-037-4008,AQS,7.0,45,0.0,12.0,43,50.0,34.0522,-118.2437,Los_Angeles,2020-03-23
220,2019-05-01,54,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,8.0,51,1.0,24.0,54,42.0,34.0522,-118.2437,Los_Angeles,2020-03-23
221,2019-05-02,84,Ozone,Lancaster-Division Street,06-037-9033,AQS,7.0,84,1.0,30.0,59,38.0,34.0522,-118.2437,Los_Angeles,2020-03-23
222,2019-05-03,105,Ozone,Lancaster-Division Street,06-037-9033,AQS,7.0,105,1.0,41.0,63,33.0,34.0522,-118.2437,Los_Angeles,2020-03-23
223,2019-05-04,100,Ozone,Azusa,06-037-0002,AQS,7.0,100,0.0,31.0,68,24.0,34.0522,-118.2437,Los_Angeles,2020-03-23
224,2019-05-05,64,Ozone,Azusa,06-037-0002,AQS,7.0,64,0.0,27.0,59,18.0,34.0522,-118.2437,Los_Angeles,2020-03-23
225,2019-05-06,46,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,6.0,44,0.0,13.0,46,41.0,34.0522,-118.2437,Los_Angeles,2020-03-23
226,2019-05-07,39,Ozone,Mission Viejo,06-059-2022,AQS,7.0,39,0.0,20.0,35,30.0,34.0522,-118.2437,Los_Angeles,2020-03-23
227,2019-05-08,42,Ozone,Lancaster-Division Street,06-037-9033,AQS,7.0,42,0.0,20.0,39,40.0,34.0522,-118.2437,Los_Angeles,2020-03-23
228,2019-05-09,42,Ozone,Lancaster-Division Street,06-037-9033,AQS,7.0,42,0.0,20.0,40,32.0,34.0522,-118.2437,Los_Angeles,2020-03-23
229,2019-05-10,40,Ozone,Lancaster-Division Street,06-037-9033,AQS,8.0,40,0.0,10.0,34,28.0,34.0522,-118.2437,Los_Angeles,2020-03-23
230,2019-05-11,48,Ozone,Reseda,06-037-1201,AQS,8.0,48,1.0,10.0,45,26.0,34.0522,-118.2437,Los_Angeles,2020-03-23
231,2019-05-12,74,Ozone,Santa Clarita,06-037-6012,AQS,7.0,74,1.0,16.0,50,20.0,34.0522,-118.2437,Los_Angeles,2020-03-23
232,2019-05-13,77,Ozone,Lancaster-Division Street,06-037-9033,AQS,7.0,77,0.0,24.0,57,31.0,34.0522,-118.2437,Los_Angeles,2020-03-23
233,2019-05-14,97,Ozone,Reseda,06-037-1201,AQS,7.0,97,0.0,33.0,65,35.0,34.0522,-118.2437,Los_Angeles,2020-03-23
234,2019-05-15,64,PM2.5,Glendora,06-037-0016,AQS,7.0,58,0.0,28.0,64,33.0,34.0522,-118.2437,Los_Angeles,2020-03-23
235,2019-05-16,48,Ozone,Reseda,06-037-1201,AQS,6.0,48,0.0,11.0,37,41.0,34.0522,-118.2437,Los_Angeles,2020-03-23
236,2019-05-17,52,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,7.0,49,0.0,19.0,52,41.0,34.0522,-118.2437,Los_Angeles,2020-03-23
237,2019-05-18,58,Ozone,Azusa,06-037-0002,AQS,6.0,58,1.0,19.0,50,23.0,34.0522,-118.2437,Los_Angeles,2020-03-23
238,2019-05-19,47,Ozone,Azusa,06-037-0002,AQS,6.0,47,0.0,6.0,29,13.0,34.0522,-118.2437,Los_Angeles,2020-03-23
239,2019-05-20,49,Ozone,Reseda,06-037-1201,AQS,7.0,49,0.0,10.0,41,39.0,34.0522,-118.2437,Los_Angeles,2020-03-23
240,2019-05-21,48,PM10,Long Beach (Hudson),06-037-4006,AQS,6.0,44,0.0,48.0,39,37.0,34.0522,-118.2437,Los_Angeles,2020-03-23
241,2019-05-22,44,Ozone,Mission Viejo,06-059-2022,AQS,6.0,44,3.0,14.0,38,35.0,34.0522,-118.2437,Los_Angeles,2020-03-23
242,2019-05-23,49,PM2.5,Los Angeles-North Main Street,06-037-1103,AQS,8.0,39,0.0,15.0,49,38.0,34.0522,-118.2437,Los_Angeles,2020-03-23
243,2019-05-24,50,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,8.0,48,1.0,17.0,50,41.0,34.0522,-118.2437,Los_Angeles,2020-03-23
244,2019-05-25,58,Ozone,Santa Clarita,06-037-6012,AQS,7.0,58,0.0,16.0,46,24.0,34.0522,-118.2437,Los_Angeles,2020-03-23
245,2019-05-26,47,Ozone,Mission Viejo,06-059-2022,AQS,6.0,47,0.0,9.0,34,15.0,34.0522,-118.2437,Los_Angeles,2020-03-23
246,2019-05-27,48,Ozone,Reseda,06-037-1201,AQS,7.0,48,1.0,12.0,36,24.0,34.0522,-118.2437,Los_Angeles,2020-03-23
247,2019-05-28,46,PM2.5,Los Angeles-North Main Street,06-037-1103,AQS,7.0,44,1.0,11.0,46,37.0,34.0522,-118.2437,Los_Angeles,2020-03-23
248,2019-05-29,67,Ozone,Santa Clarita,06-037-6012,AQS,7.0,67,1.0,19.0,53,38.0,34.0522,-118.2437,Los_Angeles,2020-03-23
249,2019-05-30,87,Ozone,Santa Clarita,06-037-6012,AQS,7.0,87,0.0,21.0,70,30.0,34.0522,-118.2437,Los_Angeles,2020-03-23
250,2019-05-31,90,Ozone,Santa Clarita,06-037-6012,AQS,7.0,90,0.0,17.0,68,28.0,34.0522,-118.2437,Los_Angeles,2020-03-23
251,2019-06-01,64,Ozone,Lancaster-Division Street,06-037-9033,AQS,7.0,64,0.0,19.0,56,21.0,34.0522,-118.2437,Los_Angeles,2020-03-23
252,2019-06-02,61,Ozone,Lancaster-Division Street,06-037-9033,AQS,7.0,61,0.0,16.0,53,17.0,34.0522,-118.2437,Los_Angeles,2020-03-23
253,2019-06-03,67,Ozone,Santa Clarita,06-037-6012,AQS,7.0,67,0.0,19.0,56,46.0,34.0522,-118.2437,Los_Angeles,2020-03-23
254,2019-06-04,90,Ozone,Santa Clarita,06-037-6012,AQS,7.0,90,0.0,24.0,66,32.0,34.0522,-118.2437,Los_Angeles,2020-03-23
255,2019-06-05,143,Ozone,Santa Clarita,06-037-6012,AQS,8.0,143,0.0,26.0,69,28.0,34.0522,-118.2437,Los_Angeles,2020-03-23
256,2019-06-06,129,Ozone,Santa Clarita,06-037-6012,AQS,7.0,129,1.0,21.0,65,30.0,34.0522,-118.2437,Los_Angeles,2020-03-23
257,2019-06-07,93,Ozone,Santa Clarita,06-037-6012,AQS,7.0,93,1.0,29.0,61,24.0,34.0522,-118.2437,Los_Angeles,2020-03-23
258,2019-06-08,105,Ozone,Glendora,06-037-0016,AQS,7.0,105,1.0,33.0,59,20.0,34.0522,-118.2437,Los_Angeles,2020-03-23
259,2019-06-09,151,Ozone,Glendora,06-037-0016,AQS,7.0,151,1.0,26.0,61,25.0,34.0522,-118.2437,Los_Angeles,2020-03-23
260,2019-06-10,126,Ozone,Glendora,06-037-0016,AQS,9.0,126,3.0,27.0,56,52.0,34.0522,-118.2437,Los_Angeles,2020-03-23
261,2019-06-11,172,Ozone,Glendora,06-037-0016,AQS,8.0,172,1.0,28.0,64,43.0,34.0522,-118.2437,Los_Angeles,2020-03-23
262,2019-06-12,200,Ozone,Santa Clarita,06-037-6012,AQS,7.0,200,1.0,27.0,67,29.0,34.0522,-118.2437,Los_Angeles,2020-03-23
263,2019-06-13,71,PM2.5,Glendora,06-037-0016,AQS,7.0,71,0.0,26.0,71,25.0,34.0522,-118.2437,Los_Angeles,2020-03-23
264,2019-06-14,64,Ozone,Santa Clarita,06-037-6012,AQS,7.0,64,1.0,35.0,60,28.0,34.0522,-118.2437,Los_Angeles,2020-03-23
265,2019-06-15,100,Ozone,Santa Clarita,06-037-6012,AQS,7.0,100,0.0,23.0,62,13.0,34.0522,-118.2437,Los_Angeles,2020-03-23
266,2019-06-16,87,Ozone,Glendora,06-037-0016,AQS,7.0,87,0.0,21.0,66,16.0,34.0522,-118.2437,Los_Angeles,2020-03-23
267,2019-06-17,71,Ozone,Lancaster-Division Street,06-037-9033,AQS,7.0,71,0.0,26.0,45,22.0,34.0522,-118.2437,Los_Angeles,2020-03-23
268,2019-06-18,74,Ozone,Lancaster-Division Street,06-037-9033,AQS,7.0,74,1.0,31.0,56,28.0,34.0522,-118.2437,Los_Angeles,2020-03-23
269,2019-06-19,105,Ozone,Santa Clarita,06-037-6012,AQS,7.0,105,4.0,29.0,61,28.0,34.0522,-118.2437,Los_Angeles,2020-03-23
270,2019-06-20,61,Ozone,Lancaster-Division Street,06-037-9033,AQS,7.0,61,3.0,34.0,54,29.0,34.0522,-118.2437,Los_Angeles,2020-03-23
271,2019-06-21,43,Ozone,Lancaster-Division Street,06-037-9033,AQS,7.0,43,0.0,23.0,28,19.0,34.0522,-118.2437,Los_Angeles,2020-03-23
272,2019-06-22,51,Ozone,Santa Clarita,06-037-6012,AQS,7.0,51,1.0,22.0,40,20.0,34.0522,-118.2437,Los_Angeles,2020-03-23
273,2019-06-23,97,Ozone,Santa Clarita,06-037-6012,AQS,7.0,97,0.0,20.0,56,16.0,34.0522,-118.2437,Los_Angeles,2020-03-23
274,2019-06-24,90,Ozone,Lancaster-Division Street,06-037-9033,AQS,6.0,90,0.0,25.0,62,42.0,34.0522,-118.2437,Los_Angeles,2020-03-23
275,2019-06-25,87,Ozone,Lancaster-Division Street,06-037-9033,AQS,7.0,87,0.0,25.0,58,28.0,34.0522,-118.2437,Los_Angeles,2020-03-23
276,2019-06-26,71,Ozone,Santa Clarita,06-037-6012,AQS,7.0,71,0.0,26.0,56,28.0,34.0522,-118.2437,Los_Angeles,2020-03-23
277,2019-06-27,105,Ozone,Glendora,06-037-0016,AQS,7.0,105,1.0,28.0,58,30.0,34.0522,-118.2437,Los_Angeles,2020-03-23
278,2019-06-28,112,Ozone,Glendora,06-037-0016,AQS,7.0,112,3.0,28.0,58,35.0,34.0522,-118.2437,Los_Angeles,2020-03-23
279,2019-06-29,112,Ozone,Glendora,06-037-0016,AQS,8.0,112,4.0,24.0,57,28.0,34.0522,-118.2437,Los_Angeles,2020-03-23
280,2019-06-30,122,Ozone,Glendora,06-037-0016,AQS,8.0,122,4.0,23.0,57,25.0,34.0522,-118.2437,Los_Angeles,2020-03-23
281,2019-07-01,115,Ozone,Santa Clarita,06-037-6012,AQS,7.0,115,3.0,27.0,60,36.0,34.0522,-118.2437,Los_Angeles,2020-03-23
282,2019-07-02,129,Ozone,Santa Clarita,06-037-6012,AQS,7.0,129,1.0,44.0,61,31.0,34.0522,-118.2437,Los_Angeles,2020-03-23
283,2019-07-03,108,Ozone,Santa Clarita,06-037-6012,AQS,7.0,108,0.0,37.0,64,28.0,34.0522,-118.2437,Los_Angeles,2020-03-23
284,2019-07-04,105,PM2.5,Anaheim,06-059-0007,AQS,7.0,80,0.0,48.0,105,17.0,34.0522,-118.2437,Los_Angeles,2020-03-23
285,2019-07-05,161,PM2.5,Glendora,06-037-0016,AQS,7.0,115,1.0,72.0,161,23.0,34.0522,-118.2437,Los_Angeles,2020-03-23
286,2019-07-06,133,Ozone,Santa Clarita,06-037-6012,AQS,7.0,133,1.0,35.0,71,17.0,34.0522,-118.2437,Los_Angeles,2020-03-23
287,2019-07-07,87,Ozone,Santa Clarita,06-037-6012,AQS,6.0,87,0.0,26.0,63,11.0,34.0522,-118.2437,Los_Angeles,2020-03-23
288,2019-07-08,67,Ozone,Santa Clarita,06-037-6012,AQS,6.0,67,0.0,33.0,56,26.0,34.0522,-118.2437,Los_Angeles,2020-03-23
289,2019-07-09,93,Ozone,Glendora,06-037-0016,AQS,7.0,93,1.0,30.0,65,32.0,34.0522,-118.2437,Los_Angeles,2020-03-23
290,2019-07-10,122,Ozone,Santa Clarita,06-037-6012,AQS,8.0,122,4.0,33.0,63,36.0,34.0522,-118.2437,Los_Angeles,2020-03-23
291,2019-07-11,136,Ozone,Santa Clarita,06-037-6012,AQS,8.0,136,7.0,40.0,67,35.0,34.0522,-118.2437,Los_Angeles,2020-03-23
292,2019-07-12,201,Ozone,Santa Clarita,06-037-6012,AQS,8.0,201,4.0,40.0,71,34.0,34.0522,-118.2437,Los_Angeles,2020-03-23
293,2019-07-13,179,Ozone,Santa Clarita,06-037-6012,AQS,7.0,179,1.0,37.0,70,27.0,34.0522,-118.2437,Los_Angeles,2020-03-23
294,2019-07-14,166,Ozone,Glendora,06-037-0016,AQS,7.0,166,6.0,35.0,68,18.0,34.0522,-118.2437,Los_Angeles,2020-03-23
295,2019-07-15,177,Ozone,Glendora,06-037-0016,AQS,7.0,177,7.0,39.0,71,35.0,34.0522,-118.2437,Los_Angeles,2020-03-23
296,2019-07-16,140,Ozone,Santa Clarita,06-037-6012,AQS,9.0,140,3.0,36.0,70,45.0,34.0522,-118.2437,Los_Angeles,2020-03-23
297,2019-07-17,90,Ozone,Santa Clarita,06-037-6012,AQS,6.0,90,1.0,31.0,60,21.0,34.0522,-118.2437,Los_Angeles,2020-03-23
298,2019-07-18,61,Ozone,Glendora,06-037-0016,AQS,7.0,61,3.0,31.0,57,30.0,34.0522,-118.2437,Los_Angeles,2020-03-23
299,2019-07-19,54,PM2.5,Glendora,06-037-0016,AQS,7.0,51,1.0,26.0,54,21.0,34.0522,-118.2437,Los_Angeles,2020-03-23
300,2019-07-20,97,Ozone,Glendora,06-037-0016,AQS,6.0,97,3.0,23.0,54,16.0,34.0522,-118.2437,Los_Angeles,2020-03-23
301,2019-07-21,101,Ozone,Glendora,06-037-0016,AQS,7.0,101,6.0,21.0,54,19.0,34.0522,-118.2437,Los_Angeles,2020-03-23
302,2019-07-22,126,Ozone,Santa Clarita,06-037-6012,AQS,7.0,126,4.0,36.0,61,33.0,34.0522,-118.2437,Los_Angeles,2020-03-23
303,2019-07-23,161,Ozone,Glendora,06-037-0016,AQS,9.0,161,7.0,39.0,63,42.0,34.0522,-118.2437,Los_Angeles,2020-03-23
304,2019-07-24,126,Ozone,Reseda,06-037-1201,AQS,9.0,126,10.0,30.0,59,45.0,34.0522,-118.2437,Los_Angeles,2020-03-23
305,2019-07-25,126,Ozone,Santa Clarita,06-037-6012,AQS,8.0,126,6.0,33.0,62,39.0,34.0522,-118.2437,Los_Angeles,2020-03-23
306,2019-07-26,140,Ozone,Santa Clarita,06-037-6012,AQS,8.0,140,7.0,56.0,64,37.0,34.0522,-118.2437,Los_Angeles,2020-03-23
307,2019-07-27,179,Ozone,Glendora,06-037-0016,AQS,8.0,179,6.0,32.0,62,34.0,34.0522,-118.2437,Los_Angeles,2020-03-23
308,2019-07-28,169,Ozone,Santa Clarita,06-037-6012,AQS,8.0,169,4.0,31.0,66,25.0,34.0522,-118.2437,Los_Angeles,2020-03-23
309,2019-07-29,190,Ozone,Santa Clarita,06-037-6012,AQS,7.0,190,3.0,33.0,67,31.0,34.0522,-118.2437,Los_Angeles,2020-03-23
310,2019-07-30,174,Ozone,Santa Clarita,06-037-6012,AQS,6.0,174,1.0,40.0,71,33.0,34.0522,-118.2437,Los_Angeles,2020-03-23
311,2019-07-31,151,Ozone,Santa Clarita,06-037-6012,AQS,7.0,151,0.0,44.0,72,28.0,34.0522,-118.2437,Los_Angeles,2020-03-23
