,date,Overall_AQI_Value,main_pollutant,site_name,site_id,source_aqi,co,ozone,so2,pm10,pm25,no2,lat,lon,city_name,state_ordinance
312,2019-08-01,126,Ozone,Santa Clarita,06-037-6012,AQS,7.0,126,3.0,46.0,62,34.0,34.0522,-118.2437,Los_Angeles,2020-03-23
313,2019-08-02,166,Ozone,Santa Clarita,06-037-6012,AQS,8.0,166,3.0,30.0,57,43.0,34.0522,-118.2437,Los_Angeles,2020-03-23
314,2019-08-03,156,Ozone,Glendora,06-037-0016,AQS,8.0,156,4.0,30.0,59,39.0,34.0522,-118.2437,Los_Angeles,2020-03-23
315,2019-08-04,169,Ozone,Glendora,06-037-0016,AQS,7.0,169,4.0,26.0,60,26.0,34.0522,-118.2437,Los_Angeles,2020-03-23
316,2019-08-05,154,Ozone,Santa Clarita,06-037-6012,AQS,7.0,154,4.0,31.0,59,42.0,34.0522,-118.2437,Los_Angeles,2020-03-23
317,2019-08-06,147,Ozone,Reseda,06-037-1201,AQS,7.0,147,1.0,39.0,59,42.0,34.0522,-118.2437,Los_Angeles,2020-03-23
318,2019-08-07,156,Ozone,Santa Clarita,06-037-6012,AQS,7.0,156,3.0,39.0,64,28.0,34.0522,-118.2437,Los_Angeles,2020-03-23
319,2019-08-08,122,Ozone,Glendora,06-037-0016,AQS,7.0,122,4.0,35.0,63,35.0,34.0522,-118.2437,Los_Angeles,2020-03-23
320,2019-08-09,87,Ozone,Glendora,06-037-0016,AQS,8.0,87,1.0,31.0,61,32.0,34.0522,-118.2437,Los_Angeles,2020-03-23
321,2019-08-10,93,Ozone,Glendora,06-037-0016,AQS,9.0,93,1.0,26.0,56,33.0,34.0522,-118.2437,Los_Angeles,2020-03-23
322,2019-08-11,74,Ozone,Glendora,06-037-0016,AQS,8.0,74,1.0,20.0,49,20.0,34.0522,-118.2437,Los_Angeles,2020-03-23
323,2019-08-12,119,Ozone,Santa Clarita,06-037-6012,AQS,7.0,119,1.0,29.0,59,29.0,34.0522,-118.2437,Los_Angeles,2020-03-23
324,2019-08-13,140,Ozone,Glendora,06-037-0016,AQS,8.0,140,6.0,44.0,67,44.0,34.0522,-118.2437,Los_Angeles,2020-03-23
325,2019-08-14,174,Ozone,Glendora,06-037-0016,AQS,9.0,174,7.0,34.0,65,51.0,34.0522,-118.2437,Los_Angeles,2020-03-23
326,2019-08-15,159,Ozone,Santa Clarita,06-037-6012,AQS,8.0,159,4.0,32.0,63,49.0,34.0522,-118.2437,Los_Angeles,2020-03-23
327,2019-08-16,105,Ozone,Lancaster-Division Street,06-037-9033,AQS,7.0,105,1.0,31.0,61,28.0,34.0522,-118.2437,Los_Angeles,2020-03-23
328,2019-08-17,90,Ozone,Glendora,06-037-0016,AQS,7.0,90,1.0,21.0,56,16.0,34.0522,-118.2437,Los_Angeles,2020-03-23
329,2019-08-18,67,Ozone,Azusa,06-037-0002,AQS,7.0,67,1.0,19.0,53,18.0,34.0522,-118.2437,Los_Angeles,2020-03-23
330,2019-08-19,80,Ozone,Azusa,06-037-0002,AQS,7.0,80,3.0,30.0,59,29.0,34.0522,-118.2437,Los_Angeles,2020-03-23
331,2019-08-20,133,Ozone,Glendora,06-037-0016,AQS,8.0,133,3.0,25.0,54,34.0,34.0522,-118.2437,Los_Angeles,2020-03-23
332,2019-08-21,197,Ozone,Santa Clarita,06-037-6012,AQS,8.0,197,7.0,35.0,55,53.0,34.0522,-118.2437,Los_Angeles,2020-03-23
333,2019-08-22,151,Ozone,Santa Clarita,06-037-6012,AQS,8.0,151,1.0,37.0,60,48.0,34.0522,-118.2437,Los_Angeles,2020-03-23
334,2019-08-23,119,Ozone,Santa Clarita,06-037-6012,AQS,7.0,119,10.0,31.0,61,25.0,34.0522,-118.2437,Los_Angeles,2020-03-23
335,2019-08-24,129,Ozone,Glendora,06-037-0016,AQS,7.0,129,7.0,25.0,60,30.0,34.0522,-118.2437,Los_Angeles,2020-03-23
336,2019-08-25,101,Ozone,Azusa,06-037-0002,AQS,8.0,101,9.0,22.0,55,28.0,34.0522,-118.2437,Los_Angeles,2020-03-23
337,2019-08-26,156,Ozone,Santa Clarita,06-037-6012,AQS,9.0,156,4.0,31.0,52,39.0,34.0522,-118.2437,Los_Angeles,2020-03-23
338,2019-08-27,122,Ozone,Santa Clarita,06-037-6012,AQS,7.0,122,1.0,31.0,54,32.0,34.0522,-118.2437,Los_Angeles,2020-03-23
339,2019-08-28,90,Ozone,Santa Clarita,06-037-6012,AQS,7.0,90,1.0,32.0,58,23.0,34.0522,-118.2437,Los_Angeles,2020-03-23
340,2019-08-29,126,Ozone,Azusa,06-037-0002,AirNow,8.0,126,6.0,32.0,60,32.0,34.0522,-118.2437,Los_Angeles,2020-03-23
341,2019-08-30,112,Ozone,Glendora,06-037-0016,AQS,9.0,112,3.0,30.0,58,42.0,34.0522,-118.2437,Los_Angeles,2020-03-23
342,2019-08-31,140,Ozone,Glendora,06-037-0016,AQS,8.0,140,3.0,32.0,64,28.0,34.0522,-118.2437,Los_Angeles,2020-03-23
343,2019-09-01,190,Ozone,Glendora,06-037-0016,AQS,8.0,190,1.0,33.0,68,31.0,34.0522,-118.2437,Los_Angeles,2020-03-23
344,2019-09-02,97,Ozone,Santa Clarita,06-037-6012,AQS,7.0,97,1.0,55.0,56,24.0,34.0522,-118.2437,Los_Angeles,2020-03-23
345,2019-09-03,77,Ozone,Glendora,06-037-0016,AQS,8.0,77,10.0,36.0,66,39.0,34.0522,-118.2437,Los_Angeles,2020-03-23
346,2019-09-04,108,Ozone,Santa Clarita,06-037-6012,AQS,10.0,108,4.0,33.0,57,42.0,34.0522,-118.2437,Los_Angeles,2020-03-23
347,2019-09-05,87,Ozone,Santa Clarita,06-037-6012,AQS,10.0,87,6.0,31.0,56,51.0,34.0522,-118.2437,Los_Angeles,2020-03-23
348,2019-09-06,67,Ozone,Reseda,06-037-1201,AQS,8.0,67,1.0,44.0,53,41.0,34.0522,-118.2437,Los_Angeles,2020-03-23
349,2019-09-07,105,Ozone,Glendora,06-037-0016,AQS,8.0,105,3.0,63.0,54,30.0,34.0522,-118.2437,Los_Angeles,2020-03-23
350,2019-09-08,67,Ozone,Glendora,06-037-0016,AQS,8.0,67,1.0,61.0,47,23.0,34.0522,-118.2437,Los_Angeles,2020-03-23
351,2019-09-09,97,Ozone,Santa Clarita,06-037-6012,AQS,8.0,97,0.0,32.0,54,30.0,34.0522,-118.2437,Los_Angeles,2020-03-23
352,2019-09-10,53,PM2.5,Glendora,06-037-0016,AQS,6.0,50,0.0,32.0,53,33.0,34.0522,-118.2437,Los_Angeles,2020-03-23
353,2019-09-11,105,Ozone,Santa Clarita,06-037-6012,AQS,7.0,105,0.0,31.0,59,32.0,34.0522,-118.2437,Los_Angeles,2020-03-23
354,2019-09-12,115,Ozone,Pasadena,06-037-2005,AQS,9.0,115,3.0,46.0,63,44.0,34.0522,-118.2437,Los_Angeles,2020-03-23
355,2019-09-13,147,Ozone,Pasadena,06-037-2005,AQS,10.0,147,1.0,33.0,62,55.0,34.0522,-118.2437,Los_Angeles,2020-03-23
356,2019-09-14,185,Ozone,Glendora,06-037-0016,AQS,11.0,185,3.0,28.0,61,44.0,34.0522,-118.2437,Los_Angeles,2020-03-23
357,2019-09-15,133,Ozone,Glendora,06-037-0016,AQS,13.0,133,1.0,25.0,68,40.0,34.0522,-118.2437,Los_Angeles,2020-03-23
358,2019-09-16,61,PM2.5,Los Angeles-North Main Street,06-037-1103,AQS,8.0,58,1.0,50.0,61,39.0,34.0522,-118.2437,Los_Angeles,2020-03-23
359,2019-09-17,80,Ozone,Santa Clarita,06-037-6012,AQS,8.0,80,1.0,22.0,59,37.0,34.0522,-118.2437,Los_Angeles,2020-03-23
360,2019-09-18,80,Ozone,Lancaster-Division Street,06-037-9033,AQS,8.0,80,3.0,31.0,45,36.0,34.0522,-118.2437,Los_Angeles,2020-03-23
361,2019-09-19,46,PM2.5,Glendora,06-037-0016,AQS,7.0,45,1.0,25.0,46,28.0,34.0522,-118.2437,Los_Angeles,2020-03-23
362,2019-09-20,54,Ozone,Reseda,06-037-1201,AQS,8.0,54,3.0,31.0,51,26.0,34.0522,-118.2437,Los_Angeles,2020-03-23
363,2019-09-21,126,Ozone,Glendora,06-037-0016,AQS,9.0,126,1.0,29.0,52,31.0,34.0522,-118.2437,Los_Angeles,2020-03-23
364,2019-09-22,100,Ozone,Pasadena,06-037-2005,AQS,10.0,100,3.0,22.0,54,35.0,34.0522,-118.2437,Los_Angeles,2020-03-23
365,2019-09-23,77,Ozone,Santa Clarita,06-037-6012,AQS,8.0,77,1.0,30.0,56,37.0,34.0522,-118.2437,Los_Angeles,2020-03-23
366,2019-09-24,108,Ozone,Pasadena,06-037-2005,AQS,9.0,108,7.0,44.0,58,48.0,34.0522,-118.2437,Los_Angeles,2020-03-23
367,2019-09-25,129,Ozone,Santa Clarita,06-037-6012,AQS,8.0,129,1.0,34.0,56,37.0,34.0522,-118.2437,Los_Angeles,2020-03-23
368,2019-09-26,54,PM2.5,Los Angeles-North Main Street,06-037-1103,AQS,7.0,47,1.0,31.0,54,27.0,34.0522,-118.2437,Los_Angeles,2020-03-23
369,2019-09-27,42,PM2.5,Glendora,06-037-0016,AQS,7.0,41,3.0,27.0,42,36.0,34.0522,-118.2437,Los_Angeles,2020-03-23
370,2019-09-28,33,Ozone,Lancaster-Division Street,06-037-9033,AQS,7.0,33,1.0,22.0,32,19.0,34.0522,-118.2437,Los_Angeles,2020-03-23
371,2019-09-29,46,Ozone,Reseda,06-037-1201,AQS,8.0,46,0.0,19.0,38,27.0,34.0522,-118.2437,Los_Angeles,2020-03-23
372,2019-09-30,48,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,10.0,48,3.0,28.0,48,39.0,34.0522,-118.2437,Los_Angeles,2020-03-23
373,2019-10-01,52,NO2,Long Beach-Route 710 Near Road,06-037-4008,AQS,8.0,51,1.0,25.0,48,52.0,34.0522,-118.2437,Los_Angeles,2020-03-23
374,2019-10-02,90,Ozone,Mission Viejo,06-059-2022,AQS,13.0,90,6.0,34.0,64,58.0,34.0522,-118.2437,Los_Angeles,2020-03-23
375,2019-10-03,105,Ozone,Reseda,06-037-1201,AQS,14.0,105,1.0,34.0,68,48.0,34.0522,-118.2437,Los_Angeles,2020-03-23
376,2019-10-04,100,Ozone,Santa Clarita,06-037-6012,AQS,11.0,100,1.0,33.0,60,46.0,34.0522,-118.2437,Los_Angeles,2020-03-23
377,2019-10-05,164,Ozone,Glendora,06-037-0016,AQS,14.0,164,11.0,34.0,60,50.0,34.0522,-118.2437,Los_Angeles,2020-03-23
378,2019-10-06,192,Ozone,Glendora,06-037-0016,AQS,18.0,192,6.0,36.0,68,38.0,34.0522,-118.2437,Los_Angeles,2020-03-23
379,2019-10-07,143,Ozone,Mission Viejo,06-059-2022,AQS,16.0,143,6.0,34.0,88,72.0,34.0522,-118.2437,Los_Angeles,2020-03-23
380,2019-10-08,87,Ozone,Lancaster-Division Street,06-037-9033,AQS,13.0,87,7.0,33.0,65,58.0,34.0522,-118.2437,Los_Angeles,2020-03-23
381,2019-10-09,74,Ozone,Lancaster-Division Street,06-037-9033,AQS,7.0,74,1.0,64.0,67,28.0,34.0522,-118.2437,Los_Angeles,2020-03-23
382,2019-10-10,69,PM10,Lancaster-Division Street,06-037-9033,AQS,7.0,67,1.0,69.0,68,52.0,34.0522,-118.2437,Los_Angeles,2020-03-23
383,2019-10-11,185,PM2.5,Reseda,06-037-1201,AQS,19.0,61,1.0,55.0,185,63.0,34.0522,-118.2437,Los_Angeles,2020-03-23
384,2019-10-12,101,Ozone,Reseda,06-037-1201,AQS,17.0,101,4.0,43.0,95,47.0,34.0522,-118.2437,Los_Angeles,2020-03-23
385,2019-10-13,115,Ozone,Santa Clarita,06-037-6012,AQS,17.0,115,3.0,37.0,68,42.0,34.0522,-118.2437,Los_Angeles,2020-03-23
386,2019-10-14,87,Ozone,Santa Clarita,06-037-6012,AQS,9.0,87,1.0,39.0,67,44.0,34.0522,-118.2437,Los_Angeles,2020-03-23
387,2019-10-15,80,Ozone,Mission Viejo,06-059-2022,AQS,11.0,80,6.0,45.0,66,71.0,34.0522,-118.2437,Los_Angeles,2020-03-23
388,2019-10-16,89,NO2,Long Beach-Route 710 Near Road,06-037-4008,AQS,18.0,87,6.0,43.0,72,89.0,34.0522,-118.2437,Los_Angeles,2020-03-23
389,2019-10-17,80,PM10,Lancaster-Division Street,06-037-9033,AQS,9.0,77,1.0,80.0,61,42.0,34.0522,-118.2437,Los_Angeles,2020-03-23
390,2019-10-18,52,PM2.5,Glendora,06-037-0016,AQS,9.0,50,3.0,35.0,52,42.0,34.0522,-118.2437,Los_Angeles,2020-03-23
391,2019-10-19,67,Ozone,Mission Viejo,06-059-2022,AQS,10.0,67,3.0,34.0,57,39.0,34.0522,-118.2437,Los_Angeles,2020-03-23
392,2019-10-20,100,Ozone,Mission Viejo,06-059-2022,AQS,11.0,100,7.0,25.0,52,41.0,34.0522,-118.2437,Los_Angeles,2020-03-23
393,2019-10-21,71,Ozone,Pasadena,06-037-2005,AQS,14.0,71,1.0,32.0,49,64.0,34.0522,-118.2437,Los_Angeles,2020-03-23
394,2019-10-22,87,Ozone,Mission Viejo,06-059-2022,AQS,16.0,87,4.0,31.0,54,78.0,34.0522,-118.2437,Los_Angeles,2020-03-23
395,2019-10-23,97,Ozone,Mission Viejo,06-059-2022,AQS,19.0,97,7.0,32.0,58,77.0,34.0522,-118.2437,Los_Angeles,2020-03-23
396,2019-10-24,96,NO2,Long Beach-Route 710 Near Road,06-037-4008,AQS,23.0,54,11.0,55.0,65,96.0,34.0522,-118.2437,Los_Angeles,2020-03-23
397,2019-10-25,87,NO2,Long Beach-Route 710 Near Road,06-037-4008,AQS,23.0,64,3.0,35.0,60,87.0,34.0522,-118.2437,Los_Angeles,2020-03-23
398,2019-10-26,84,Ozone,Mission Viejo,06-059-2022,AQS,19.0,84,3.0,33.0,53,51.0,34.0522,-118.2437,Los_Angeles,2020-03-23
399,2019-10-27,64,PM10,Lancaster-Division Street,06-037-9033,AQS,8.0,51,0.0,64.0,62,29.0,34.0522,-118.2437,Los_Angeles,2020-03-23
400,2019-10-28,76,PM10,Anaheim,06-059-0007,AQS,10.0,51,3.0,76.0,65,54.0,34.0522,-118.2437,Los_Angeles,2020-03-23
401,2019-10-29,59,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,15.0,48,1.0,53.0,59,52.0,34.0522,-118.2437,Los_Angeles,2020-03-23
402,2019-10-30,87,PM10,Anaheim,06-059-0007,AQS,10.0,44,0.0,87.0,54,51.0,34.0522,-118.2437,Los_Angeles,2020-03-23
403,2019-10-31,65,NO2,Long Beach-Route 710 Near Road,06-037-4008,AQS,11.0,44,1.0,31.0,64,65.0,34.0522,-118.2437,Los_Angeles,2020-03-23
404,2019-11-01,62,NO2,Long Beach-Route 710 Near Road,06-037-4008,AQS,15.0,45,3.0,39.0,61,62.0,34.0522,-118.2437,Los_Angeles,2020-03-23
405,2019-11-02,92,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,22.0,48,4.0,44.0,92,53.0,34.0522,-118.2437,Los_Angeles,2020-03-23
406,2019-11-03,97,Ozone,Mission Viejo,06-059-2022,AQS,18.0,97,3.0,35.0,86,51.0,34.0522,-118.2437,Los_Angeles,2020-03-23
407,2019-11-04,97,Ozone,Reseda,06-037-1201,AQS,27.0,97,10.0,41.0,80,97.0,34.0522,-118.2437,Los_Angeles,2020-03-23
408,2019-11-05,74,Ozone,Mission Viejo,06-059-2022,AQS,16.0,74,9.0,54.0,71,69.0,34.0522,-118.2437,Los_Angeles,2020-03-23
409,2019-11-06,81,PM2.5,Los Angeles-North Main Street,06-037-1103,AQS,16.0,48,3.0,46.0,81,69.0,34.0522,-118.2437,Los_Angeles,2020-03-23
410,2019-11-07,121,PM2.5,Los Angeles-North Main Street,06-037-1103,AQS,13.0,61,1.0,52.0,121,57.0,34.0522,-118.2437,Los_Angeles,2020-03-23
411,2019-11-08,82,NO2,Long Beach-Route 710 Near Road,06-037-4008,AQS,19.0,46,1.0,51.0,81,82.0,34.0522,-118.2437,Los_Angeles,2020-03-23
412,2019-11-09,66,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,26.0,44,4.0,31.0,66,50.0,34.0522,-118.2437,Los_Angeles,2020-03-23
413,2019-11-10,73,PM2.5,Los Angeles-North Main Street,06-037-1103,AQS,14.0,64,1.0,27.0,73,37.0,34.0522,-118.2437,Los_Angeles,2020-03-23
414,2019-11-11,93,PM2.5,Reseda,06-037-1201,AQS,9.0,61,3.0,50.0,93,45.0,34.0522,-118.2437,Los_Angeles,2020-03-23
415,2019-11-12,102,PM2.5,Anaheim,06-059-0007,AQS,13.0,49,4.0,50.0,102,57.0,34.0522,-118.2437,Los_Angeles,2020-03-23
416,2019-11-13,101,PM2.5,Anaheim,06-059-0007,AQS,14.0,50,7.0,45.0,101,55.0,34.0522,-118.2437,Los_Angeles,2020-03-23
417,2019-11-14,88,PM2.5,Glendora,06-037-0016,AQS,11.0,51,1.0,45.0,88,48.0,34.0522,-118.2437,Los_Angeles,2020-03-23
418,2019-11-15,76,PM2.5,Los Angeles-North Main Street,06-037-1103,AQS,11.0,44,1.0,33.0,76,42.0,34.0522,-118.2437,Los_Angeles,2020-03-23
419,2019-11-16,77,PM2.5,Long Beach (South),06-037-4004,AQS,18.0,50,4.0,39.0,77,62.0,34.0522,-118.2437,Los_Angeles,2020-03-23
420,2019-11-17,68,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,25.0,50,4.0,31.0,68,58.0,34.0522,-118.2437,Los_Angeles,2020-03-23
421,2019-11-18,67,NO2,Long Beach-Route 710 Near Road,06-037-4008,AQS,18.0,54,3.0,37.0,48,67.0,34.0522,-118.2437,Los_Angeles,2020-03-23
422,2019-11-19,74,NO2,Long Beach-Route 710 Near Road,06-037-4008,AQS,17.0,45,4.0,41.0,61,74.0,34.0522,-118.2437,Los_Angeles,2020-03-23
423,2019-11-20,41,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,6.0,41,0.0,12.0,41,39.0,34.0522,-118.2437,Los_Angeles,2020-03-23
424,2019-11-21,47,PM2.5,Reseda,06-037-1201,AQS,9.0,39,0.0,15.0,47,42.0,34.0522,-118.2437,Los_Angeles,2020-03-23
425,2019-11-22,56,PM2.5,Reseda,06-037-1201,AQS,11.0,40,0.0,22.0,56,44.0,34.0522,-118.2437,Los_Angeles,2020-03-23
426,2019-11-23,76,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,11.0,44,4.0,20.0,76,44.0,34.0522,-118.2437,Los_Angeles,2020-03-23
427,2019-11-24,109,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,14.0,45,1.0,16.0,109,42.0,34.0522,-118.2437,Los_Angeles,2020-03-23
428,2019-11-25,103,PM10,Lancaster-Division Street,06-037-9033,AQS,17.0,46,1.0,103.0,92,43.0,34.0522,-118.2437,Los_Angeles,2020-03-23
429,2019-11-26,106,PM10,Lancaster-Division Street,06-037-9033,AQS,11.0,41,1.0,106.0,79,53.0,34.0522,-118.2437,Los_Angeles,2020-03-23
430,2019-11-27,65,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,9.0,39,0.0,25.0,65,52.0,34.0522,-118.2437,Los_Angeles,2020-03-23
431,2019-11-28,52,PM2.5,Reseda,06-037-1201,AQS,7.0,39,0.0,6.0,52,30.0,34.0522,-118.2437,Los_Angeles,2020-03-23
432,2019-11-29,66,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,9.0,39,0.0,11.0,66,34.0,34.0522,-118.2437,Los_Angeles,2020-03-23
433,2019-11-30,76,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,11.0,33,0.0,9.0,76,29.0,34.0522,-118.2437,Los_Angeles,2020-03-23
434,2019-12-01,60,PM2.5,Reseda,06-037-1201,AQS,14.0,35,1.0,13.0,60,37.0,34.0522,-118.2437,Los_Angeles,2020-03-23
435,2019-12-02,67,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,15.0,31,4.0,22.0,67,53.0,34.0522,-118.2437,Los_Angeles,2020-03-23
436,2019-12-03,88,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,26.0,29,3.0,21.0,88,57.0,34.0522,-118.2437,Los_Angeles,2020-03-23
437,2019-12-04,57,PM2.5,Reseda,06-037-1201,AQS,16.0,32,0.0,9.0,57,43.0,34.0522,-118.2437,Los_Angeles,2020-03-23
438,2019-12-05,56,PM2.5,Reseda,06-037-1201,AQS,18.0,33,0.0,19.0,56,42.0,34.0522,-118.2437,Los_Angeles,2020-03-23
439,2019-12-06,64,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,14.0,23,1.0,19.0,64,47.0,34.0522,-118.2437,Los_Angeles,2020-03-23
440,2019-12-07,52,PM2.5,Reseda,06-037-1201,AQS,13.0,26,1.0,9.0,52,33.0,34.0522,-118.2437,Los_Angeles,2020-03-23
441,2019-12-08,52,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,8.0,35,0.0,10.0,52,25.0,34.0522,-118.2437,Los_Angeles,2020-03-23
442,2019-12-09,125,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,10.0,39,4.0,18.0,125,42.0,34.0522,-118.2437,Los_Angeles,2020-03-23
443,2019-12-10,61,PM2.5,Reseda,06-037-1201,AQS,16.0,28,1.0,23.0,61,49.0,34.0522,-118.2437,Los_Angeles,2020-03-23
444,2019-12-11,70,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,22.0,28,4.0,41.0,70,50.0,34.0522,-118.2437,Los_Angeles,2020-03-23
445,2019-12-12,81,PM2.5,Los Angeles-North Main Street,06-037-1103,AQS,19.0,31,3.0,32.0,81,54.0,34.0522,-118.2437,Los_Angeles,2020-03-23
446,2019-12-13,96,PM2.5,Los Angeles-North Main Street,06-037-1103,AQS,17.0,37,1.0,35.0,96,52.0,34.0522,-118.2437,Los_Angeles,2020-03-23
447,2019-12-14,88,PM2.5,Los Angeles-North Main Street,06-037-1103,AQS,10.0,38,0.0,30.0,88,30.0,34.0522,-118.2437,Los_Angeles,2020-03-23
448,2019-12-15,42,PM2.5,Anaheim,06-059-0007,AQS,13.0,40,0.0,19.0,42,34.0,34.0522,-118.2437,Los_Angeles,2020-03-23
449,2019-12-16,48,NO2,Long Beach-Route 710 Near Road,06-037-4008,AQS,10.0,39,3.0,20.0,35,48.0,34.0522,-118.2437,Los_Angeles,2020-03-23
450,2019-12-17,54,NO2,Long Beach-Route 710 Near Road,06-037-4008,AQS,11.0,40,1.0,25.0,33,54.0,34.0522,-118.2437,Los_Angeles,2020-03-23
451,2019-12-18,62,NO2,Long Beach-Route 710 Near Road,06-037-4008,AQS,18.0,37,3.0,24.0,60,62.0,34.0522,-118.2437,Los_Angeles,2020-03-23
452,2019-12-19,76,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,20.0,37,3.0,35.0,76,61.0,34.0522,-118.2437,Los_Angeles,2020-03-23
453,2019-12-20,62,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,22.0,34,0.0,31.0,62,52.0,34.0522,-118.2437,Los_Angeles,2020-03-23
454,2019-12-21,73,PM2.5,Compton,06-037-1302,AQS,28.0,31,1.0,25.0,73,43.0,34.0522,-118.2437,Los_Angeles,2020-03-23
455,2019-12-22,59,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,36.0,43,3.0,16.0,59,38.0,34.0522,-118.2437,Los_Angeles,2020-03-23
456,2019-12-23,36,Ozone,Mission Viejo,06-059-2022,AQS,8.0,36,0.0,8.0,32,36.0,34.0522,-118.2437,Los_Angeles,2020-03-23
457,2019-12-24,59,PM2.5,Anaheim,06-059-0007,AQS,16.0,36,0.0,18.0,59,35.0,34.0522,-118.2437,Los_Angeles,2020-03-23
458,2019-12-25,61,PM2.5,Reseda,06-037-1201,AQS,13.0,40,1.0,7.0,61,25.0,34.0522,-118.2437,Los_Angeles,2020-03-23
459,2019-12-26,43,NO2,Long Beach-Route 710 Near Road,06-037-4008,AQS,14.0,41,0.0,6.0,33,43.0,34.0522,-118.2437,Los_Angeles,2020-03-23
460,2019-12-27,69,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,18.0,34,1.0,12.0,69,38.0,34.0522,-118.2437,Los_Angeles,2020-03-23
461,2019-12-28,65,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,13.0,40,1.0,18.0,65,34.0,34.0522,-118.2437,Los_Angeles,2020-03-23
462,2019-12-29,82,PM2.5,Reseda,06-037-1201,AQS,16.0,40,3.0,23.0,82,33.0,34.0522,-118.2437,Los_Angeles,2020-03-23
463,2019-12-30,59,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,17.0,39,3.0,18.0,59,49.0,34.0522,-118.2437,Los_Angeles,2020-03-23
464,2019-12-31,78,PM2.5,Long Beach-Route 710 Near Road,06-037-4008,AQS,22.0,41,1.0,16.0,78,49.0,34.0522,-118.2437,Los_Angeles,2020-03-23
