,date,overall_aqi_value,main_pollutant,site_name,site_id,source_aqi,co,ozone,so2,pm10,pm25,no2,lat,lon,city_name,state_ordinance
154,2019-02-23,51,PM2.5,Paterson,34-031-0005,AQS,8,41,1,11,51,37,40.7128,-74.006,New_York,2020-03-23
155,2019-02-24,47,PM2.5,Fort Lee Near Road,34-003-0010,AQS,9,43,0,.,47,39,40.7128,-74.006,New_York,2020-03-23
156,2019-02-25,45,PM2.5,Intermediate School 143,36-061-0115,AQS,3,43,1,.,45,17,40.7128,-74.006,New_York,2020-03-23
157,2019-02-26,42,NO2,Fort Lee Near Road,34-003-0010,AQS,3,41,1,9,38,42,40.7128,-74.006,New_York,2020-03-23
158,2019-02-27,103,NO2,Fort Lee Near Road,34-003-0010,AQS,9,39,1,.,30,103,40.7128,-74.006,New_York,2020-03-23
159,2019-02-28,54,NO2,Fort Lee Near Road,34-003-0010,AQS,8,41,3,.,53,54,40.7128,-74.006,New_York,2020-03-23
160,2019-03-01,94,NO2,Fort Lee Near Road,34-003-0010,AQS,8,41,1,15,66,94,40.7128,-74.006,New_York,2020-03-23
161,2019-03-02,52,PM2.5,Elizabeth Lab,34-039-0004,AQS,8,43,1,.,52,35,40.7128,-74.006,New_York,2020-03-23
162,2019-03-03,60,PM2.5,Elizabeth Lab,34-039-0004,AQS,8,47,1,.,60,58,40.7128,-74.006,New_York,2020-03-23
163,2019-03-04,47,Ozone,Rutgers University,34-023-0011,AQS,11,47,4,10,38,42,40.7128,-74.006,New_York,2020-03-23
164,2019-03-05,51,PM2.5,Jersey City Firehouse,34-017-1003,AQS,7,42,3,.,51,42,40.7128,-74.006,New_York,2020-03-23
165,2019-03-06,49,PM2.5,Elizabeth Lab,34-039-0004,AQS,8,43,1,.,49,31,40.7128,-74.006,New_York,2020-03-23
166,2019-03-07,56,PM2.5,Rahway,34-039-2003,AQS,8,44,3,17,56,44,40.7128,-74.006,New_York,2020-03-23
167,2019-03-08,71,NO2,Elizabeth Lab,34-039-0004,AQS,16,46,4,.,66,71,40.7128,-74.006,New_York,2020-03-23
168,2019-03-09,81,PM2.5,Jersey City Firehouse,34-017-1003,AQS,8,58,6,.,81,49,40.7128,-74.006,New_York,2020-03-23
169,2019-03-10,59,PM2.5,Fort Lee Near Road,34-003-0010,AQS,9,49,3,16,59,51,40.7128,-74.006,New_York,2020-03-23
170,2019-03-11,48,PM2.5,Fort Lee Near Road,34-003-0010,AQS,8,48,1,.,48,47,40.7128,-74.006,New_York,2020-03-23
171,2019-03-12,45,Ozone,Colliers Mills,34-029-0006,AQS,5,45,4,.,36,39,40.7128,-74.006,New_York,2020-03-23
172,2019-03-13,64,NO2,Bayonne,34-017-0006,AQS,10,47,3,19,56,64,40.7128,-74.006,New_York,2020-03-23
173,2019-03-14,56,NO2,Newark Firehouse,34-013-0003,AQS,8,54,3,.,54,56,40.7128,-74.006,New_York,2020-03-23
174,2019-03-15,64,PM2.5,Fort Lee Near Road,34-003-0010,AQS,8,51,1,.,64,54,40.7128,-74.006,New_York,2020-03-23
175,2019-03-16,43,Ozone,Flemington,34-019-0001,AQS,3,43,0,6,39,15,40.7128,-74.006,New_York,2020-03-23
176,2019-03-17,44,Ozone,RIVERHEAD,36-103-0004,AQS,5,44,1,.,36,38,40.7128,-74.006,New_York,2020-03-23
177,2019-03-18,64,NO2,Bayonne,34-017-0006,AQS,9,43,3,.,33,64,40.7128,-74.006,New_York,2020-03-23
178,2019-03-19,54,NO2,Newark Firehouse,34-013-0003,AQS,11,44,4,8,42,54,40.7128,-74.006,New_York,2020-03-23
179,2019-03-20,61,PM2.5,Fort Lee Near Road,34-003-0010,AQS,11,49,3,.,61,61,40.7128,-74.006,New_York,2020-03-23
180,2019-03-21,52,NO2,Elizabeth Lab,34-039-0004,AQS,13,45,3,.,48,52,40.7128,-74.006,New_York,2020-03-23
181,2019-03-22,44,Ozone,Chester,34-027-3001,AQS,6,44,1,6,23,26,40.7128,-74.006,New_York,2020-03-23
182,2019-03-23,44,Ozone,RIVERHEAD,36-103-0004,AQS,3,44,1,.,26,23,40.7128,-74.006,New_York,2020-03-23
183,2019-03-24,50,Ozone,Chester,34-027-3001,AQS,5,50,1,.,31,42,40.7128,-74.006,New_York,2020-03-23
184,2019-03-25,45,NO2,Queens College Near Road,36-081-0125,AQS,6,44,7,9,43,45,40.7128,-74.006,New_York,2020-03-23
185,2019-03-26,44,Ozone,RIVERHEAD,36-103-0004,AQS,5,44,1,.,27,26,40.7128,-74.006,New_York,2020-03-23
186,2019-03-27,45,Ozone,Colliers Mills,34-029-0006,AQS,6,45,1,.,35,42,40.7128,-74.006,New_York,2020-03-23
187,2019-03-28,55,PM2.5,Fort Lee Near Road,34-003-0010,AQS,9,47,1,23,55,53,40.7128,-74.006,New_York,2020-03-23
188,2019-03-29,59,PM2.5,Fort Lee Near Road,34-003-0010,AQS,9,44,3,.,59,57,40.7128,-74.006,New_York,2020-03-23
189,2019-03-30,72,PM2.5,Elizabeth Lab,34-039-0004,AQS,16,71,3,.,72,56,40.7128,-74.006,New_York,2020-03-23
190,2019-03-31,100,PM2.5,Elizabeth Lab,34-039-0004,AQS,8,45,1,15,100,43,40.7128,-74.006,New_York,2020-03-23
191,2019-04-01,46,NO2,Bayonne,34-017-0006,AQS,6,44,3,.,26,46,40.7128,-74.006,New_York,2020-03-23
192,2019-04-02,60,NO2,Newark Firehouse,34-013-0003,AQS,15,46,4,.,34,60,40.7128,-74.006,New_York,2020-03-23
193,2019-04-03,54,Ozone,RIVERHEAD,36-103-0004,AQS,7,54,3,22,46,47,40.7128,-74.006,New_York,2020-03-23
194,2019-04-04,49,Ozone,Colliers Mills,34-029-0006,AQS,9,49,1,.,32,43,40.7128,-74.006,New_York,2020-03-23
195,2019-04-05,41,Ozone,RIVERHEAD,36-103-0004,AQS,8,41,1,.,40,40,40.7128,-74.006,New_York,2020-03-23
196,2019-04-06,53,PM2.5,Fort Lee Near Road,34-003-0010,AQS,8,49,1,7,53,40,40.7128,-74.006,New_York,2020-03-23
197,2019-04-07,64,Ozone,Flemington,34-019-0001,AQS,11,64,1,.,53,50,40.7128,-74.006,New_York,2020-03-23
198,2019-04-08,61,PM2.5,Fort Lee Near Road,34-003-0010,AQS,6,51,3,.,61,58,40.7128,-74.006,New_York,2020-03-23
199,2019-04-09,65,PM2.5,Fort Lee Near Road,34-003-0010,AQS,9,38,1,20,65,37,40.7128,-74.006,New_York,2020-03-23
200,2019-04-10,38,Ozone,Colliers Mills,34-029-0006,AQS,7,38,1,.,36,35,40.7128,-74.006,New_York,2020-03-23
201,2019-04-11,44,NO2,Fort Lee Near Road,34-003-0010,AQS,7,42,1,.,38,44,40.7128,-74.006,New_York,2020-03-23
202,2019-04-12,51,PM2.5,Fort Lee Near Road,34-003-0010,AQS,9,46,1,19,51,47,40.7128,-74.006,New_York,2020-03-23
203,2019-04-13,53,PM2.5,Fort Lee Near Road,34-003-0010,AQS,8,47,1,.,53,46,40.7128,-74.006,New_York,2020-03-23
204,2019-04-14,54,PM2.5,Fort Lee Near Road,34-003-0010,AQS,8,44,1,.,54,32,40.7128,-74.006,New_York,2020-03-23
205,2019-04-15,46,NO2,Jersey City,34-017-1002,AQS,7,45,4,9,43,46,40.7128,-74.006,New_York,2020-03-23
206,2019-04-16,49,Ozone,Colliers Mills,34-029-0006,AQS,5,49,4,.,27,34,40.7128,-74.006,New_York,2020-03-23
207,2019-04-17,47,Ozone,MT NINHAM,36-079-0005,AQS,9,47,1,.,31,47,40.7128,-74.006,New_York,2020-03-23
208,2019-04-18,58,Ozone,Colliers Mills,34-029-0006,AQS,10,58,3,26,53,57,40.7128,-74.006,New_York,2020-03-23
209,2019-04-19,56,PM2.5,Fort Lee Near Road,34-003-0010,AQS,9,45,0,.,56,37,40.7128,-74.006,New_York,2020-03-23
210,2019-04-20,52,PM2.5,Elizabeth Lab,34-039-0004,AQS,6,45,1,.,52,26,40.7128,-74.006,New_York,2020-03-23
211,2019-04-21,44,PM2.5,Fort Lee Near Road,34-003-0010,AQS,8,44,17,16,44,34,40.7128,-74.006,New_York,2020-03-23
212,2019-04-22,41,Ozone,RIVERHEAD,36-103-0004,AQS,7,41,1,.,38,37,40.7128,-74.006,New_York,2020-03-23
213,2019-04-23,61,Ozone,Colliers Mills,34-029-0006,AQS,5,61,1,.,43,53,40.7128,-74.006,New_York,2020-03-23
214,2019-04-24,44,Ozone,Colliers Mills,34-029-0006,AQS,5,44,1,9,29,29,40.7128,-74.006,New_York,2020-03-23
215,2019-04-25,44,Ozone,MILLBROOK,36-027-0007,AQS,7,44,1,.,43,38,40.7128,-74.006,New_York,2020-03-23
216,2019-04-26,45,PM2.5,Fort Lee Near Road,34-003-0010,AQS,8,44,1,.,45,38,40.7128,-74.006,New_York,2020-03-23
217,2019-04-27,47,Ozone,Colliers Mills,34-029-0006,AQS,5,47,0,8,28,25,40.7128,-74.006,New_York,2020-03-23
218,2019-04-28,36,Ozone,Chester,34-027-3001,AQS,7,36,1,.,35,29,40.7128,-74.006,New_York,2020-03-23
219,2019-04-29,44,Ozone,RIVERHEAD,36-103-0004,AQS,6,44,3,.,34,40,40.7128,-74.006,New_York,2020-03-23
220,2019-04-30,62,PM2.5,Fort Lee Near Road,34-003-0010,AQS,9,46,7,13,62,40,40.7128,-74.006,New_York,2020-03-23
221,2019-05-01,46,PM2.5,Fort Lee Near Road,34-003-0010,AQS,8,41,4,.,46,33,40.7128,-74.006,New_York,2020-03-23
222,2019-05-02,62,PM2.5,Fort Lee Near Road,34-003-0010,AQS,8,45,4,.,62,44,40.7128,-74.006,New_York,2020-03-23
223,2019-05-03,67,PM2.5,Paterson,34-031-0005,AQS,9,39,1,26,67,42,40.7128,-74.006,New_York,2020-03-23
224,2019-05-04,81,PM2.5,Elizabeth Lab,34-039-0004,AQS,14,35,4,.,81,42,40.7128,-74.006,New_York,2020-03-23
225,2019-05-05,40,PM2.5,Fort Lee Near Road,34-003-0010,AQS,7,35,1,.,40,27,40.7128,-74.006,New_York,2020-03-23
226,2019-05-06,68,PM2.5,Paterson,34-031-0005,AQS,7,44,1,10,68,31,40.7128,-74.006,New_York,2020-03-23
227,2019-05-07,54,Ozone,Rutgers University,34-023-0011,AQS,6,54,1,.,43,41,40.7128,-74.006,New_York,2020-03-23
228,2019-05-08,48,NO2,Fort Lee Near Road,34-003-0010,AQS,6,42,3,.,43,48,40.7128,-74.006,New_York,2020-03-23
229,2019-05-09,51,PM2.5,Jersey City Firehouse,34-017-1003,AQS,5,41,4,19,51,39,40.7128,-74.006,New_York,2020-03-23
230,2019-05-10,54,PM2.5,Fort Lee Near Road,34-003-0010,AQS,7,42,1,.,54,39,40.7128,-74.006,New_York,2020-03-23
231,2019-05-11,52,PM2.5,Elizabeth Lab,34-039-0004,AQS,6,43,1,.,52,25,40.7128,-74.006,New_York,2020-03-23
232,2019-05-12,40,Ozone,RIVERHEAD,36-103-0004,AQS,8,40,1,4,25,21,40.7128,-74.006,New_York,2020-03-23
233,2019-05-13,53,PM2.5,Jersey City Firehouse,34-017-1003,AQS,7,43,1,.,53,35,40.7128,-74.006,New_York,2020-03-23
234,2019-05-14,46,PM2.5,Fort Lee Near Road,34-003-0010,AQS,8,30,13,.,46,29,40.7128,-74.006,New_York,2020-03-23
235,2019-05-15,42,Ozone,Chester,34-027-3001,AQS,7,42,4,9,38,40,40.7128,-74.006,New_York,2020-03-23
236,2019-05-16,58,Ozone,Colliers Mills,34-029-0006,AQS,10,58,1,.,45,55,40.7128,-74.006,New_York,2020-03-23
237,2019-05-17,67,Ozone,Colliers Mills,34-029-0006,AQS,11,67,3,.,60,54,40.7128,-74.006,New_York,2020-03-23
238,2019-05-18,50,Ozone,Colliers Mills,34-029-0006,AQS,5,50,4,.,42,31,40.7128,-74.006,New_York,2020-03-23
239,2019-05-19,61,Ozone,Rockland County,36-087-0005,AQS,6,61,3,.,51,41,40.7128,-74.006,New_York,2020-03-23
240,2019-05-20,77,Ozone,Colliers Mills,34-029-0006,AQS,9,77,3,.,54,41,40.7128,-74.006,New_York,2020-03-23
241,2019-05-21,37,Ozone,Colliers Mills,34-029-0006,AQS,3,37,1,13,28,18,40.7128,-74.006,New_York,2020-03-23
242,2019-05-22,47,Ozone,FRESHKILLS WEST,36-085-0111,AQS,5,47,3,.,40,33,40.7128,-74.006,New_York,2020-03-23
243,2019-05-23,45,PM2.5,Fort Lee Near Road,34-003-0010,AQS,7,42,1,.,45,31,40.7128,-74.006,New_York,2020-03-23
244,2019-05-24,48,PM2.5,Elizabeth Lab,34-039-0004,AQS,7,46,1,11,48,23,40.7128,-74.006,New_York,2020-03-23
245,2019-05-25,44,Ozone,MILLBROOK,36-027-0007,AQS,5,44,1,.,26,20,40.7128,-74.006,New_York,2020-03-23
246,2019-05-26,51,Ozone,BABYLON,36-103-0002,AQS,6,51,1,.,48,29,40.7128,-74.006,New_York,2020-03-23
247,2019-05-27,44,Ozone,Monmouth University,34-025-0005,AQS,6,44,3,13,40,34,40.7128,-74.006,New_York,2020-03-23
248,2019-05-28,56,PM2.5,Elizabeth Lab,34-039-0004,AQS,10,37,3,.,56,46,40.7128,-74.006,New_York,2020-03-23
249,2019-05-29,55,PM2.5,Elizabeth Lab,34-039-0004,AQS,9,33,1,.,55,35,40.7128,-74.006,New_York,2020-03-23
250,2019-05-30,56,PM2.5,Fort Lee Near Road,34-003-0010,AQS,9,35,1,16,56,38,40.7128,-74.006,New_York,2020-03-23
251,2019-05-31,100,Ozone,RIVERHEAD,36-103-0004,AQS,7,100,1,.,57,42,40.7128,-74.006,New_York,2020-03-23
252,2019-06-01,71,Ozone,Rockland County,36-087-0005,AQS,10,71,3,.,59,38,40.7128,-74.006,New_York,2020-03-23
253,2019-06-02,74,Ozone,QUEENS COLLEGE 2,36-081-0124,AQS,7,74,3,23,66,34,40.7128,-74.006,New_York,2020-03-23
254,2019-06-03,40,Ozone,Colliers Mills,34-029-0006,AQS,5,40,3,.,32,27,40.7128,-74.006,New_York,2020-03-23
255,2019-06-04,45,Ozone,Colliers Mills,34-029-0006,AQS,3,45,4,.,28,34,40.7128,-74.006,New_York,2020-03-23
256,2019-06-05,97,Ozone,Rutgers University,34-023-0011,AQS,6,97,1,19,62,44,40.7128,-74.006,New_York,2020-03-23
257,2019-06-06,61,Ozone,QUEENS COLLEGE 2,36-081-0124,AQS,6,61,1,.,52,28,40.7128,-74.006,New_York,2020-03-23
258,2019-06-07,67,Ozone,Rutgers University,34-023-0011,AQS,7,67,1,.,55,51,40.7128,-74.006,New_York,2020-03-23
259,2019-06-08,61,Ozone,Flemington,34-019-0001,AQS,7,61,1,19,51,53,40.7128,-74.006,New_York,2020-03-23
260,2019-06-09,47,Ozone,Ramapo,34-031-5001,AQS,6,47,0,.,33,24,40.7128,-74.006,New_York,2020-03-23
261,2019-06-10,40,PM2.5,Fort Lee Near Road,34-003-0010,AQS,9,31,6,.,40,25,40.7128,-74.006,New_York,2020-03-23
262,2019-06-11,39,Ozone,Colliers Mills,34-029-0006,AQS,8,39,1,7,38,25,40.7128,-74.006,New_York,2020-03-23
263,2019-06-12,43,Ozone,VALLEY CENTRAL HIGH SCHOOL,36-071-5001,AQS,6,43,3,.,40,36,40.7128,-74.006,New_York,2020-03-23
264,2019-06-13,40,Ozone,RIVERHEAD,36-103-0004,AQS,7,40,1,.,26,38,40.7128,-74.006,New_York,2020-03-23
265,2019-06-14,37,Ozone,HOLTSVILLE,36-103-0009,AQS,7,37,3,11,36,30,40.7128,-74.006,New_York,2020-03-23
266,2019-06-15,67,Ozone,Leonia,34-003-0006,AQS,6,67,1,.,38,31,40.7128,-74.006,New_York,2020-03-23
267,2019-06-16,60,PM2.5,Newark Firehouse,34-013-0003,AQS,6,50,21,.,60,25,40.7128,-74.006,New_York,2020-03-23
268,2019-06-17,54,PM2.5,Elizabeth Lab,34-039-0004,AQS,9,44,3,15,54,41,40.7128,-74.006,New_York,2020-03-23
269,2019-06-18,68,PM2.5,Fort Lee Near Road,34-003-0010,AQS,8,43,3,.,68,46,40.7128,-74.006,New_York,2020-03-23
270,2019-06-19,54,PM2.5,Fort Lee Near Road,34-003-0010,AQS,7,38,3,.,54,33,40.7128,-74.006,New_York,2020-03-23
271,2019-06-20,55,PM2.5,Fort Lee Near Road,34-003-0010,AQS,7,36,3,16,55,32,40.7128,-74.006,New_York,2020-03-23
272,2019-06-21,39,PM2.5,Elizabeth Lab,34-039-0004,AQS,6,31,3,.,39,29,40.7128,-74.006,New_York,2020-03-23
273,2019-06-22,37,PM2.5,Jersey City Firehouse,34-017-1003,AQS,3,28,1,.,37,19,40.7128,-74.006,New_York,2020-03-23
274,2019-06-23,40,Ozone,Colliers Mills,34-029-0006,AQS,5,40,3,6,29,22,40.7128,-74.006,New_York,2020-03-23
275,2019-06-24,67,Ozone,Rutgers University,34-023-0011,AQS,6,67,3,.,50,37,40.7128,-74.006,New_York,2020-03-23
276,2019-06-25,61,PM2.5,PS 19,36-061-0128,AQS,6,44,3,.,61,42,40.7128,-74.006,New_York,2020-03-23
277,2019-06-26,108,Ozone,BABYLON,36-103-0002,AQS,5,108,3,16,55,54,40.7128,-74.006,New_York,2020-03-23
278,2019-06-27,105,Ozone,BABYLON,36-103-0002,AQS,6,105,3,.,59,41,40.7128,-74.006,New_York,2020-03-23
279,2019-06-28,150,Ozone,Leonia,34-003-0006,AQS,6,150,3,.,53,44,40.7128,-74.006,New_York,2020-03-23
280,2019-06-29,126,Ozone,RIVERHEAD,36-103-0004,AQS,6,126,3,16,67,31,40.7128,-74.006,New_York,2020-03-23
281,2019-06-30,46,PM2.5,Fort Lee Near Road,34-003-0010,AQS,5,40,4,.,46,21,40.7128,-74.006,New_York,2020-03-23
282,2019-07-01,47,Ozone,Monmouth University,34-025-0005,AQS,5,47,3,.,41,26,40.7128,-74.006,New_York,2020-03-23
283,2019-07-02,150,Ozone,Colliers Mills,34-029-0006,AQS,7,150,3,22,59,35,40.7128,-74.006,New_York,2020-03-23
284,2019-07-03,129,Ozone,BABYLON,36-103-0002,AQS,7,129,4,.,62,46,40.7128,-74.006,New_York,2020-03-23
285,2019-07-04,122,Ozone,Ramapo,34-031-5001,AQS,8,122,6,.,83,46,40.7128,-74.006,New_York,2020-03-23
286,2019-07-05,100,Ozone,Rockland County,36-087-0005,AQS,6,100,4,15,73,30,40.7128,-74.006,New_York,2020-03-23
287,2019-07-06,58,PM2.5,Fort Lee Near Road,34-003-0010,AQS,6,49,3,.,58,32,40.7128,-74.006,New_York,2020-03-23
288,2019-07-07,53,PM2.5,Elizabeth Lab,34-039-0004,AQS,5,38,4,.,53,19,40.7128,-74.006,New_York,2020-03-23
289,2019-07-08,54,PM2.5,Paterson,34-031-0005,AQS,6,40,3,20,54,38,40.7128,-74.006,New_York,2020-03-23
290,2019-07-09,100,Ozone,BABYLON,36-103-0002,AQS,6,100,4,.,56,42,40.7128,-74.006,New_York,2020-03-23
291,2019-07-10,112,Ozone,Rutgers University,34-023-0011,AQS,6,112,23,.,60,42,40.7128,-74.006,New_York,2020-03-23
292,2019-07-11,90,Ozone,MILLBROOK,36-027-0007,AQS,6,90,3,17,56,38,40.7128,-74.006,New_York,2020-03-23
293,2019-07-12,51,Ozone,RIVERHEAD,36-103-0004,AQS,7,51,3,.,40,21,40.7128,-74.006,New_York,2020-03-23
294,2019-07-13,80,Ozone,Colliers Mills,34-029-0006,AQS,7,80,4,.,46,23,40.7128,-74.006,New_York,2020-03-23
295,2019-07-14,64,Ozone,RIVERHEAD,36-103-0004,AQS,7,64,7,18,50,25,40.7128,-74.006,New_York,2020-03-23
296,2019-07-15,61,Ozone,BABYLON,36-103-0002,AQS,6,61,1,14,33,34,40.7128,-74.006,New_York,2020-03-23
297,2019-07-16,136,Ozone,Flax Pond,36-103-0044,AQS,8,136,4,.,55,42,40.7128,-74.006,New_York,2020-03-23
298,2019-07-17,108,Ozone,Flax Pond,36-103-0044,AQS,7,108,4,19,65,37,40.7128,-74.006,New_York,2020-03-23
299,2019-07-18,53,PM2.5,Elizabeth Lab,34-039-0004,AQS,7,45,4,.,53,43,40.7128,-74.006,New_York,2020-03-23
300,2019-07-19,93,Ozone,WHITE PLAINS,36-119-2004,AQS,6,93,3,.,63,31,40.7128,-74.006,New_York,2020-03-23
301,2019-07-20,97,Ozone,BABYLON,36-103-0002,AQS,6,97,4,23,61,28,40.7128,-74.006,New_York,2020-03-23
302,2019-07-21,84,Ozone,BABYLON,36-103-0002,AQS,6,84,6,.,58,22,40.7128,-74.006,New_York,2020-03-23
303,2019-07-22,71,Ozone,Flemington,34-019-0001,AQS,6,71,4,.,46,34,40.7128,-74.006,New_York,2020-03-23
304,2019-07-23,31,PM2.5,Fort Lee Near Road,34-003-0010,AQS,8,31,3,6,31,25,40.7128,-74.006,New_York,2020-03-23
305,2019-07-24,54,Ozone,Monmouth University,34-025-0005,AQS,9,54,1,.,41,35,40.7128,-74.006,New_York,2020-03-23
306,2019-07-25,58,Ozone,QUEENS COLLEGE 2,36-081-0124,AQS,9,58,1,.,52,36,40.7128,-74.006,New_York,2020-03-23
307,2019-07-26,108,Ozone,Leonia,34-003-0006,AQS,9,108,1,19,56,37,40.7128,-74.006,New_York,2020-03-23
308,2019-07-27,93,Ozone,Leonia,34-003-0006,AQS,9,93,1,.,56,46,40.7128,-74.006,New_York,2020-03-23
309,2019-07-28,129,Ozone,Flax Pond,36-103-0044,AQS,6,129,3,.,63,23,40.7128,-74.006,New_York,2020-03-23
