,date,Overall_AQI_Value,main_pollutant,site_name,site_id,source_aqi,co,ozone,so2,pm10,pm25,no2,lat,lon,city_name,state_ordinance,population
234,2019-05-14,46,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,6,46,1,.,29,32.0,47.6062,-122.3321,Seattle,2020-03-23,744955
235,2019-05-15,42,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,7,42,1,7,30,40.0,47.6062,-122.3321,Seattle,2020-03-23,744955
236,2019-05-16,45,PM2.5,SEATTLE - SOUTH PARK #2,53-033-1011,AQS,7,40,1,.,45,33.0,47.6062,-122.3321,Seattle,2020-03-23,744955
237,2019-05-17,40,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,5,40,1,.,20,28.0,47.6062,-122.3321,Seattle,2020-03-23,744955
238,2019-05-18,45,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,5,45,3,6,23,30.0,47.6062,-122.3321,Seattle,2020-03-23,744955
239,2019-05-19,38,Ozone,SEATTLE - BEACON HILL,53-033-0080,AQS,6,38,1,.,25,34.0,47.6062,-122.3321,Seattle,2020-03-23,744955
240,2019-05-20,54,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,5,54,1,.,25,26.0,47.6062,-122.3321,Seattle,2020-03-23,744955
241,2019-05-21,45,PM2.5,TACOMA - ALEXANDER AVE,53-053-0031,AQS,5,42,1,5,45,42.0,47.6062,-122.3321,Seattle,2020-03-23,744955
242,2019-05-22,46,PM2.5,Seattle-10th & Weller,53-033-0030,AQS,7,46,3,.,46,35.0,47.6062,-122.3321,Seattle,2020-03-23,744955
243,2019-05-23,52,PM2.5,Seattle-10th & Weller,53-033-0030,AQS,7,45,3,.,52,51.0,47.6062,-122.3321,Seattle,2020-03-23,744955
244,2019-05-24,40,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AQS,6,38,1,13,40,22.0,47.6062,-122.3321,Seattle,2020-03-23,744955
245,2019-05-25,45,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,6,45,1,.,24,28.0,47.6062,-122.3321,Seattle,2020-03-23,744955
246,2019-05-26,44,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,8,44,1,.,36,37.0,47.6062,-122.3321,Seattle,2020-03-23,744955
247,2019-05-27,53,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AQS,8,41,1,10,53,26.0,47.6062,-122.3321,Seattle,2020-03-23,744955
248,2019-05-28,51,PM2.5,SEATTLE - SOUTH PARK #2,53-033-1011,AQS,6,31,1,.,51,25.0,47.6062,-122.3321,Seattle,2020-03-23,744955
249,2019-05-29,44,PM2.5,Tukwila Allentown,53-033-0069,AQS,7,44,1,.,44,42.0,47.6062,-122.3321,Seattle,2020-03-23,744955
250,2019-05-30,52,PM2.5,Seattle-10th & Weller,53-033-0030,AQS,8,35,3,14,52,46.0,47.6062,-122.3321,Seattle,2020-03-23,744955
251,2019-05-31,54,PM2.5,Seattle-10th & Weller,53-033-0030,AQS,8,36,3,.,54,41.0,47.6062,-122.3321,Seattle,2020-03-23,744955
252,2019-06-01,41,PM2.5,Seattle-10th & Weller,53-033-0030,AQS,8,41,1,.,41,38.0,47.6062,-122.3321,Seattle,2020-03-23,744955
253,2019-06-02,37,Ozone,NORTH BEND - NORTH BEND WAY,53-033-0017,AQS,5,37,1,13,36,25.0,47.6062,-122.3321,Seattle,2020-03-23,744955
254,2019-06-03,36,Ozone,NORTH BEND - NORTH BEND WAY,53-033-0017,AQS,5,36,1,.,30,19.0,47.6062,-122.3321,Seattle,2020-03-23,744955
255,2019-06-04,41,Ozone,NORTH BEND - NORTH BEND WAY,53-033-0017,AQS,7,41,1,.,28,35.0,47.6062,-122.3321,Seattle,2020-03-23,744955
256,2019-06-05,36,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,5,36,1,8,27,32.0,47.6062,-122.3321,Seattle,2020-03-23,744955
257,2019-06-06,31,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,5,31,1,.,20,26.0,47.6062,-122.3321,Seattle,2020-03-23,744955
258,2019-06-07,29,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,5,29,3,.,18,25.0,47.6062,-122.3321,Seattle,2020-03-23,744955
259,2019-06-08,32,Ozone,ENUMCLAW - MUD MTN (Army Corp of Engineers site),53-033-0023,AQS,5,32,1,6,25,16.0,47.6062,-122.3321,Seattle,2020-03-23,744955
260,2019-06-09,39,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,6,39,1,.,23,16.0,47.6062,-122.3321,Seattle,2020-03-23,744955
261,2019-06-10,39,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,5,39,1,.,23,26.0,47.6062,-122.3321,Seattle,2020-03-23,744955
262,2019-06-11,48,Ozone,ENUMCLAW - MUD MTN (Army Corp of Engineers site),53-033-0023,AQS,6,48,1,9,29,26.0,47.6062,-122.3321,Seattle,2020-03-23,744955
263,2019-06-12,66,NO2,Seattle-10th & Weller,53-033-0030,AQS,8,51,3,.,47,66.0,47.6062,-122.3321,Seattle,2020-03-23,744955
264,2019-06-13,44,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,7,44,1,.,42,36.0,47.6062,-122.3321,Seattle,2020-03-23,744955
265,2019-06-14,32,PM2.5,TACOMA - ALEXANDER AVE,53-053-0031,AQS,5,26,.,7,32,23.0,47.6062,-122.3321,Seattle,2020-03-23,744955
266,2019-06-15,36,PM2.5,Seattle-10th & Weller,53-033-0030,AQS,6,36,.,.,36,35.0,47.6062,-122.3321,Seattle,2020-03-23,744955
267,2019-06-16,37,NO2,Seattle-10th & Weller,53-033-0030,AQS,6,36,.,.,32,37.0,47.6062,-122.3321,Seattle,2020-03-23,744955
268,2019-06-17,32,NO2,Seattle-10th & Weller,53-033-0030,AQS,6,31,1,7,27,32.0,47.6062,-122.3321,Seattle,2020-03-23,744955
269,2019-06-18,26,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,5,26,1,.,23,19.0,47.6062,-122.3321,Seattle,2020-03-23,744955
270,2019-06-19,31,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,5,31,1,.,24,21.0,47.6062,-122.3321,Seattle,2020-03-23,744955
271,2019-06-20,27,PM2.5,TACOMA - ALEXANDER AVE,53-053-0031,AQS,5,25,1,6,27,24.0,47.6062,-122.3321,Seattle,2020-03-23,744955
272,2019-06-21,29,PM2.5,Tacoma-S 36th St,53-053-0024,AQS,5,27,1,.,29,22.0,47.6062,-122.3321,Seattle,2020-03-23,744955
273,2019-06-22,25,PM2.5,SEATTLE - SOUTH PARK #2,53-033-1011,AQS,5,20,1,.,25,24.0,47.6062,-122.3321,Seattle,2020-03-23,744955
274,2019-06-23,25,PM2.5,SEATTLE - SOUTH PARK #2,53-033-1011,AQS,3,24,1,7,25,21.0,47.6062,-122.3321,Seattle,2020-03-23,744955
275,2019-06-24,31,Ozone,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),53-033-0010,AQS,6,31,1,.,25,25.0,47.6062,-122.3321,Seattle,2020-03-23,744955
276,2019-06-25,37,Ozone,NORTH BEND - NORTH BEND WAY,53-033-0017,AQS,6,37,3,.,30,31.0,47.6062,-122.3321,Seattle,2020-03-23,744955
277,2019-06-26,34,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,5,34,1,.,27,31.0,47.6062,-122.3321,Seattle,2020-03-23,744955
278,2019-06-27,32,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,5,32,1,.,21,22.0,47.6062,-122.3321,Seattle,2020-03-23,744955
279,2019-06-28,31,Ozone,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),53-033-0010,AQS,5,31,1,.,21,25.0,47.6062,-122.3321,Seattle,2020-03-23,744955
280,2019-06-29,39,Ozone,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),53-033-0010,AQS,6,39,1,8,30,24.0,47.6062,-122.3321,Seattle,2020-03-23,744955
281,2019-06-30,44,Ozone,ENUMCLAW - MUD MTN (Army Corp of Engineers site),53-033-0023,AQS,5,44,1,.,28,25.0,47.6062,-122.3321,Seattle,2020-03-23,744955
282,2019-07-01,43,Ozone,NORTH BEND - NORTH BEND WAY,53-033-0017,AQS,7,43,3,.,29,35.0,47.6062,-122.3321,Seattle,2020-03-23,744955
283,2019-07-02,30,PM2.5,TACOMA - ALEXANDER AVE,53-053-0031,AQS,7,24,1,5,30,28.0,47.6062,-122.3321,Seattle,2020-03-23,744955
284,2019-07-03,31,PM2.5,Seattle-10th & Weller,53-033-0030,AQS,8,21,1,.,31,30.0,47.6062,-122.3321,Seattle,2020-03-23,744955
285,2019-07-04,69,PM2.5,PUYALLUP - 128TH ST,53-053-1018,AQS,7,32,4,.,69,26.0,47.6062,-122.3321,Seattle,2020-03-23,744955
286,2019-07-05,77,PM2.5,MARYSVILLE - 7TH AVE (Marysville Junior High),53-061-1007,AQS,6,20,1,9,77,22.0,47.6062,-122.3321,Seattle,2020-03-23,744955
287,2019-07-06,30,PM2.5,TACOMA - ALEXANDER AVE,53-053-0031,AQS,6,26,1,.,30,29.0,47.6062,-122.3321,Seattle,2020-03-23,744955
288,2019-07-07,30,PM2.5,SEATTLE - SOUTH PARK #2,53-033-1011,AQS,5,23,1,.,30,20.0,47.6062,-122.3321,Seattle,2020-03-23,744955
289,2019-07-08,34,PM2.5,SEATTLE - SOUTH PARK #2,53-033-1011,AQS,7,31,3,7,34,34.0,47.6062,-122.3321,Seattle,2020-03-23,744955
290,2019-07-09,40,PM2.5,Seattle-10th & Weller,53-033-0030,AQS,7,26,3,.,40,31.0,47.6062,-122.3321,Seattle,2020-03-23,744955
291,2019-07-10,25,PM2.5,KENT - JAMES & CENTRAL,53-033-2004,AirNow,6,21,1,.,25,25.0,47.6062,-122.3321,Seattle,2020-03-23,744955
292,2019-07-11,26,NO2,Seattle-10th & Weller,53-033-0030,AQS,6,19,.,6,25,26.0,47.6062,-122.3321,Seattle,2020-03-23,744955
293,2019-07-12,31,Ozone,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),53-033-0010,AQS,6,31,3,.,29,28.0,47.6062,-122.3321,Seattle,2020-03-23,744955
294,2019-07-13,28,PM2.5,SEATTLE - SOUTH PARK #2,53-033-1011,AQS,5,27,1,.,28,22.0,47.6062,-122.3321,Seattle,2020-03-23,744955
295,2019-07-14,35,Ozone,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),53-033-0010,AQS,5,35,1,7,32,20.0,47.6062,-122.3321,Seattle,2020-03-23,744955
296,2019-07-15,31,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,6,31,3,.,25,27.0,47.6062,-122.3321,Seattle,2020-03-23,744955
297,2019-07-16,32,NO2,Seattle-10th & Weller,53-033-0030,AQS,6,27,4,.,29,32.0,47.6062,-122.3321,Seattle,2020-03-23,744955
298,2019-07-17,25,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,5,25,1,4,19,24.0,47.6062,-122.3321,Seattle,2020-03-23,744955
299,2019-07-18,28,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,5,28,1,.,24,19.0,47.6062,-122.3321,Seattle,2020-03-23,744955
300,2019-07-19,28,Ozone,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),53-033-0010,AQS,6,28,1,.,25,24.0,47.6062,-122.3321,Seattle,2020-03-23,744955
301,2019-07-20,51,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AQS,5,37,1,8,51,32.0,47.6062,-122.3321,Seattle,2020-03-23,744955
302,2019-07-21,47,Ozone,ENUMCLAW - MUD MTN (Army Corp of Engineers site),53-033-0023,AQS,5,47,1,.,34,30.0,47.6062,-122.3321,Seattle,2020-03-23,744955
303,2019-07-22,45,Ozone,NORTH BEND - NORTH BEND WAY,53-033-0017,AQS,6,45,1,.,26,25.0,47.6062,-122.3321,Seattle,2020-03-23,744955
304,2019-07-23,30,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,6,30,1,7,25,19.0,47.6062,-122.3321,Seattle,2020-03-23,744955
305,2019-07-24,34,Ozone,ENUMCLAW - MUD MTN (Army Corp of Engineers site),53-033-0023,AQS,5,34,1,.,25,20.0,47.6062,-122.3321,Seattle,2020-03-23,744955
306,2019-07-25,41,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,6,41,1,.,28,27.0,47.6062,-122.3321,Seattle,2020-03-23,744955
307,2019-07-26,43,Ozone,ENUMCLAW - MUD MTN (Army Corp of Engineers site),53-033-0023,AQS,6,43,6,7,29,32.0,47.6062,-122.3321,Seattle,2020-03-23,744955
308,2019-07-27,29,Ozone,ENUMCLAW - MUD MTN (Army Corp of Engineers site),53-033-0023,AQS,5,29,1,.,23,21.0,47.6062,-122.3321,Seattle,2020-03-23,744955
309,2019-07-28,38,Ozone,ENUMCLAW - MUD MTN (Army Corp of Engineers site),53-033-0023,AQS,5,38,1,.,23,14.0,47.6062,-122.3321,Seattle,2020-03-23,744955
310,2019-07-29,40,Ozone,NORTH BEND - NORTH BEND WAY,53-033-0017,AQS,7,40,3,11,34,27.0,47.6062,-122.3321,Seattle,2020-03-23,744955
311,2019-07-30,42,NO2,Seattle-10th & Weller,53-033-0030,AQS,6,36,1,.,28,42.0,47.6062,-122.3321,Seattle,2020-03-23,744955
312,2019-07-31,41,Ozone,ENUMCLAW - MUD MTN (Army Corp of Engineers site),53-033-0023,AQS,6,41,1,.,33,38.0,47.6062,-122.3321,Seattle,2020-03-23,744955
313,2019-08-01,36,Ozone,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),53-033-0010,AQS,5,36,1,6,21,21.0,47.6062,-122.3321,Seattle,2020-03-23,744955
314,2019-08-02,137,PM2.5,TACOMA - L STREET,53-053-0029,AirNow,6,26,1,.,137,25.0,47.6062,-122.3321,Seattle,2020-03-23,744955
315,2019-08-03,56,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,6,41,1,.,56,22.0,47.6062,-122.3321,Seattle,2020-03-23,744955
316,2019-08-04,61,Ozone,ENUMCLAW - MUD MTN (Army Corp of Engineers site),53-033-0023,AQS,7,61,1,13,54,42.0,47.6062,-122.3321,Seattle,2020-03-23,744955
317,2019-08-05,87,Ozone,ENUMCLAW - MUD MTN (Army Corp of Engineers site),53-033-0023,AQS,8,87,3,.,74,41.0,47.6062,-122.3321,Seattle,2020-03-23,744955
318,2019-08-06,49,PM2.5,Tukwila Allentown,53-033-0069,AQS,7,47,1,.,49,36.0,47.6062,-122.3321,Seattle,2020-03-23,744955
319,2019-08-07,43,PM2.5,Tukwila Allentown,53-033-0069,AQS,6,40,1,10,43,29.0,47.6062,-122.3321,Seattle,2020-03-23,744955
320,2019-08-08,31,Ozone,SEATTLE - BEACON HILL,53-033-0080,AQS,6,31,1,.,27,26.0,47.6062,-122.3321,Seattle,2020-03-23,744955
321,2019-08-09,36,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,7,36,1,.,32,34.0,47.6062,-122.3321,Seattle,2020-03-23,744955
322,2019-08-10,35,PM2.5,SEATTLE - SOUTH PARK #2,53-033-1011,AQS,3,27,3,9,35,28.0,47.6062,-122.3321,Seattle,2020-03-23,744955
323,2019-08-11,28,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,2,28,1,.,28,14.0,47.6062,-122.3321,Seattle,2020-03-23,744955
324,2019-08-12,39,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,2,39,1,.,26,33.0,47.6062,-122.3321,Seattle,2020-03-23,744955
325,2019-08-13,49,Ozone,NORTH BEND - NORTH BEND WAY,53-033-0017,AQS,5,49,3,8,37,29.0,47.6062,-122.3321,Seattle,2020-03-23,744955
326,2019-08-14,50,Ozone,ENUMCLAW - MUD MTN (Army Corp of Engineers site),53-033-0023,AQS,6,50,1,.,33,41.0,47.6062,-122.3321,Seattle,2020-03-23,744955
327,2019-08-15,36,Ozone,NORTH BEND - NORTH BEND WAY,53-033-0017,AQS,6,36,1,.,29,34.0,47.6062,-122.3321,Seattle,2020-03-23,744955
328,2019-08-16,39,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,6,24,1,11,39,22.0,47.6062,-122.3321,Seattle,2020-03-23,744955
329,2019-08-17,33,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,6,30,1,.,33,23.0,47.6062,-122.3321,Seattle,2020-03-23,744955
330,2019-08-18,32,Ozone,ENUMCLAW - MUD MTN (Army Corp of Engineers site),53-033-0023,AQS,6,32,1,.,28,24.0,47.6062,-122.3321,Seattle,2020-03-23,744955
331,2019-08-19,42,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,6,42,3,7,34,23.0,47.6062,-122.3321,Seattle,2020-03-23,744955
332,2019-08-20,44,Ozone,ENUMCLAW - MUD MTN (Army Corp of Engineers site),53-033-0023,AQS,7,44,3,.,38,36.0,47.6062,-122.3321,Seattle,2020-03-23,744955
333,2019-08-21,40,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,6,39,1,.,40,33.0,47.6062,-122.3321,Seattle,2020-03-23,744955
334,2019-08-22,39,NO2,Seattle-10th & Weller,53-033-0030,AQS,7,37,1,12,37,39.0,47.6062,-122.3321,Seattle,2020-03-23,744955
335,2019-08-23,45,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,7,36,.,.,45,32.0,47.6062,-122.3321,Seattle,2020-03-23,744955
336,2019-08-24,35,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,6,31,.,.,35,27.0,47.6062,-122.3321,Seattle,2020-03-23,744955
337,2019-08-25,41,NO2,Seattle-10th & Weller,53-033-0030,AQS,6,39,.,10,30,41.0,47.6062,-122.3321,Seattle,2020-03-23,744955
338,2019-08-26,54,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,6,41,.,.,54,24.0,47.6062,-122.3321,Seattle,2020-03-23,744955
339,2019-08-27,54,Ozone,ENUMCLAW - MUD MTN (Army Corp of Engineers site),53-033-0023,AirNow,7,54,.,.,51,23.0,47.6062,-122.3321,Seattle,2020-03-23,744955
340,2019-08-28,90,Ozone,ENUMCLAW - MUD MTN (Army Corp of Engineers site),53-033-0023,AirNow,7,90,.,12,43,39.0,47.6062,-122.3321,Seattle,2020-03-23,744955
341,2019-08-29,49,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,7,43,.,.,49,32.0,47.6062,-122.3321,Seattle,2020-03-23,744955
342,2019-08-30,42,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,7,35,.,.,42,34.0,47.6062,-122.3321,Seattle,2020-03-23,744955
343,2019-08-31,62,PM2.5,LAKE FOREST PARK TOWNE CENTER,53-033-0024,AQS,6,35,1,11,62,28.0,47.6062,-122.3321,Seattle,2020-03-23,744955
344,2019-09-01,31,Ozone,ISSAQUAH -  LAKE SAMMAMISH (Wiithin Lake Sammamish State Park),53-033-0010,AQS,6,31,0,.,25,24.0,47.6062,-122.3321,Seattle,2020-03-23,744955
345,2019-09-02,43,Ozone,ENUMCLAW - MUD MTN (Army Corp of Engineers site),53-033-0023,AirNow,6,43,0,.,35,30.0,47.6062,-122.3321,Seattle,2020-03-23,744955
346,2019-09-03,47,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,7,41,.,13,47,35.0,47.6062,-122.3321,Seattle,2020-03-23,744955
347,2019-09-04,44,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,6,38,.,.,44,30.0,47.6062,-122.3321,Seattle,2020-03-23,744955
348,2019-09-05,54,PM2.5,SEATTLE - DUWAMISH,53-033-0057,AirNow,7,40,.,.,54,42.0,47.6062,-122.3321,Seattle,2020-03-23,744955
349,2019-09-06,42,Ozone,MT RAINIER - JACKSON VISITIORS CENTER,53-053-0012,AQS,7,42,1,11,40,41.0,47.6062,-122.3321,Seattle,2020-03-23,744955
